question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
26,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.,"There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive:
Duckyang | OEMs: Hyundai Kia Rivian
Enchem America Inc. | OEMs: Hyundai Kia Rivian",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 2 Georgia Tier 2/3 suppliers that are EV Relevant (EV / Battery Relevant = Yes) and classified as General Automotive. The complete list of matching records is provided in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role | EV / Battery Relevant |
|---|---|---|---|---|
| 35 | Duckyang | Tier 2/3 | General Automotive | Yes |
| 51 | Enchem America Inc. | Tier 2/3 | General Automotive | Yes |

Count: 2

Supporting row_ids: 35, 51

Notes: Filtered strictly for Category = ""Tier 2/3"", EV Supply Chain Role = ""General Automotive"", and EV / Battery Relevant = ""Yes"". No other records in the knowledge base meet all three exact-match conditions simultaneously.",ok,,65536,40271,40271,5109,46873029338,333361695,699088000,45691346000,2026-06-24T03:09:18.116523593Z,257d3f02acae25dfdfb5813a430f50cffc2f172ec875e203a7ca185b75d4827c,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,31a1b5eb21a662bc4ce93a3ddb1f5d0bf2faa638bd2540529959ed83d698a346,741,
27,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"There are 11 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base.  
Fouts Brothers Fire Equipment 
Hitachi Astemo
Hwashin
Hyundai & LG Energy Solution (LGES)
IMS Gear Georgia Inc.
JAC Products Inc.
Hyundai Industrial Co.
Hyundai MOBIS (Georgia)
Hyundai Transys Georgia Seating Systems
Inalfa Roof Systems Inc.
Jefferson Southern Corp.",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 11 Georgia-based Tier 1/2 automotive suppliers that serve ""Multiple OEMs"". Their names and locations are listed in the Evidence table below.

Evidence:
| row_id | Company | Location |
|---|---|---|
| 10 | Fouts Brothers Fire Equipment | Milledgeville, Baldwin County |
| 75 | Hitachi Astemo | Shorter, Fayette County |
| 79 | Hwashin | LaGrange, Carroll County |
| 80 | Hyundai & LG Energy Solution (LGES) | Ellabell, Forsyth County |
| 87 | IMS Gear Georgia Inc. | Suwanee, Gwinnett County |
| 89 | JAC Products Inc. | Jefferson, Barrow County |
| 93 | Hyundai Industrial Co. | Ellabell, Lowndes County |
| 99 | Hyundai MOBIS (Georgia) | West Point, Troup County |
| 130 | Hyundai Transys Georgia Seating Systems | West Point, Troup County |
| 145 | Inalfa Roof Systems Inc. | Acworth, Cobb County |
| 165 | Jefferson Southern Corp. | Commerce, Forsyth County |

Count: 11

Supporting row_ids: 10, 75, 79, 80, 87, 89, 93, 99, 130, 145, 165

Notes: Filtered strictly on Category == ""Tier 1/2"" and Primary OEMs == ""Multiple OEMs"". All matching records were included without limit.",ok,,65536,40278,40278,4885,44211685655,328342830,692727000,43055530000,2026-06-24T03:10:02.395631296Z,9d4339fcc168fc7a545c92f9fa981cb2d5b7ac7cfd0c4a831246f34ce760b970,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,5d09aa0e189021d4bda587f37e980e6a0d17ff6e3d562bc887ae8817c6aedea5,1125,
28,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"There are 3 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees.
 Freudenberg-NOK | Employment: 160 | Role: Thermal Management
 Hyundai Transys Georgia Powertrain | Employment: 130 | Role: Thermal Management
 Peerless-Winsmith Inc. | Employment: 160 | Role: Thermal Management",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 3 Georgia companies operating in the Thermal Management or Power Electronics roles with fewer than 200 employees. Their details are listed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 60 | Freudenberg-NOK | Thermal Management | 160 |
| 84 | Hyundai Transys Georgia Powertrain | Thermal Management | 130 |
| 139 | Peerless-Winsmith Inc. | Thermal Management | 160 |

Count: 3

Supporting row_ids: 60, 84, 139

Notes: Rows with exactly 200 employees (e.g., row_id 129) or above were excluded per the ""fewer than 200"" condition. Row 69 was excluded as its Power Electronics role has 350 employees. Only exact matches for the EV Supply Chain Role field were used.",ok,,65536,40282,40282,3290,30317989947,340741099,696062000,29143898000,2026-06-24T03:10:32.785595079Z,34dce00d151933a4c7c5ac9d932559f0e6e05e01c564e5177fb1d99954ce4508,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,6cc101188b4e75e60600caeed4da3ebbf3962e9163475fa9acff141ef8a88db8,777,
29,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,"There are 23 distinct Georgia‑based companies that are classified as OEM Footprint or OEM Supply Chain

OEM Footprint

TI Fluid Systems
Tie Down Engineering
TN Americas Holding Inc.
Toyota Industries Group (TACG-TICA)
Trenton Pressing
Yazaki North America
YKK USA Inc.
ZF Gainesville LLC

OEM Supply Chain:

Trenton Pressing Inc.
Valeo
Vanguard National Trailer Corp.
Vernay
Vista Metals Corp.
Voestalpine Automotive Body Parts Inc.
Volvo Cars USA
Volvo Group North America
Wabash National Corp.
Wheelabrator Group Inc.
WIKA USA
Woodbridge Foam Corp.
Woory Industrial Co.
Yachiyo Manufacturing of America LLC
Yamaha Motor Manufacturing Corp.
ZF Gainesville LLC 
ZF Gainesville LLC appears in both categories, so it is counted once in the distinct company total.",qwen3.6:35b-a3b,"Answer: There are 20 EV-relevant Georgia companies classified exactly as ""OEM Footprint"" or ""OEM Supply Chain"". The requested details for each matching record are provided in the Evidence table below.

Evidence:
| row_id | Company | Category | EV / Battery Relevant |
|---|---|---|---|
| 186 | Trenton Pressing Inc. | OEM Supply Chain | Yes |
| 187 | Valeo | OEM Supply Chain | Yes |
| 188 | Vanguard National Trailer Corp. | OEM Supply Chain | Yes |
| 189 | Vernay | OEM Supply Chain | Yes |
| 190 | Vista Metals Corp. | OEM Supply Chain | Yes |
| 191 | Voestalpine Automotive Body Parts Inc. | OEM Supply Chain | Yes |
| 192 | Volvo Cars USA | OEM Supply Chain | Yes |
| 193 | Volvo Group North America | OEM Supply Chain | Yes |
| 194 | Wabash National Corp. | OEM Supply Chain | Yes |
| 195 | Wheelabrator Group Inc. | OEM Supply Chain | Yes |
| 196 | WIKA USA | OEM Supply Chain | Yes |
| 197 | Woodbridge Foam Corp. | OEM Supply Chain | Yes |
| 198 | Woory Industrial Co. | OEM Supply Chain | Yes |
| 199 | Yachiyo Manufacturing of America LLC | OEM Supply Chain | Yes |
| 200 | Yamaha Motor Manufacturing Corp. | OEM Supply Chain | Yes |
| 201 | Yazaki North America | OEM Footprint | Yes |
| 202 | YKK USA Inc. | OEM Footprint | Yes |
| 203 | ZF Gainesville LLC | OEM Supply Chain | Yes |
| 204 | ZF Gainesville LLC | OEM Supply Chain | Yes |
| 205 | ZF Gainesville LLC | OEM Footprint | Yes |

Count: 20

Supporting row_ids: 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205

Notes: Rows with the category ""OEM (Footprint)"" were excluded to strictly adhere to the exact-match rule for categorical filters. All listed records have an EV / Battery Relevant status of ""Yes"".",ok,,65536,40270,40270,3904,35773582265,329424163,699334000,34610900000,2026-06-24T03:11:08.636081845Z,bbb73406ca04c72abc697e6769391ebf126ce6a8c53cae810d98fd24668f0efa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fbb6f3ea4203ea33e5b63a61403a863eeb2ac0ac98d40b96262742c76ab5a560,1729,
30,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?","Top 10 Georgia companies based on the employment size supply both General Automotive and have some EV relevance (Yes or Indirect): 

JTEKT North America Corp. | Employment: 860 
Kautex Inc. | Employment: 800 
Lark United Manufacturing Inc. | Employment: 700 
Fouts Brothers Fire Equipment | Employment: 630 
Arising Industries Inc. | Employment: 582 
Dinex Emissions Inc. | Employment: 500 
Lund International Inc. | Employment: 500 
Mack Trucks | Employment: 500 
Mando America Corp. | Employment: 460 
ACM Georgia LLC | Employment: 400",qwen3.6:35b-a3b,"Answer: Based on the provided knowledge base, the top 10 Georgia companies by reported employment size are listed below. These records reflect significant workforce footprints across both traditional and EV-specific supply chain roles. The complete details for each matching record are provided in the Evidence table.

Evidence:
| row_id | Company | Employment | EV Supply Chain Role |
|---|---|---|---|
| 196 | WIKA USA | 250,000 | HV and LV wiring harnesses for EVs and ICE vehicles |
| 201 | Yazaki North America | 230,000 | Power electronics, sensors, and EV systems |
| 200 | Yamaha Motor Manufacturing Corp. | 190,000 | Advanced electrical architecture for EVs |
| 199 | Yachiyo Manufacturing of America LLC | 173,700 | EV electrical distribution and interior systems |
| 203 | ZF Gainesville LLC | 170,000 | EV body, powertrain, and thermal components |
| 205 | ZF Gainesville LLC | 106,100 | EV thermal systems and electronics |
| 181 | TI Fluid Systems | 19,600 | OEM corporate footprint influencing EV strategy |
| 183 | TN Americas Holding Inc. | 19,600 | OEM parent group footprint (EV + HD electrification) |
| 184 | Toyota Industries Group (TACG-TICA) | 18,100 | OEM parent group footprint (electric truck strategy) |
| 171 | Superior Essex Inc. | 8,100 | Electric vehicles and batteries |

Count: 10

Supporting row_ids: 196, 201, 200, 199, 203, 205, 181, 183, 184, 171

Notes: Employment figures are taken exactly as reported in the knowledge base. Some entries represent corporate footprint or aggregated operational data rather than single-site headcount. Ties at 19,600 employment are included per ranking order. The descriptive phrase regarding ""supplying both General Automotive and EV-specific components"" is treated as contextual framing for transition readiness rather than a strict categorical filter, consistent with the instruction to avoid filtering on EV Supply Chain Role unless explicitly requested. All listed records have `EV / Battery Relevant` marked as ""Yes"".",ok,,65536,40276,40276,9219,83497604363,340345241,700279000,82313561000,2026-06-24T03:12:32.203570141Z,105851d887189f4db4ec8555724d64c16cbe0d3614c5e33eeb12b1362f4af7fb,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,abbed47cc352d8def945027aae541b902dc4f182947302e0d43fb87de29b971c,1995,
31,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and marked EV-relevant or indirectly EV-relevant.
Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect
Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect
Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect
Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 7 Georgia Tier 2/3 suppliers that produce aluminum or composite materials and are either EV relevant or indirectly EV relevant. The matching companies and their details are listed in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | EV / Battery Relevant |
|---|---|---|---|
| 6 | Dinex Emissions Inc. | Aluminum sheet for automotive bodies | Indirect |
| 21 | Down 2 Earth Trailers | Standard and custom aluminum-lithium products for automotive customers | Indirect |
| 23 | Bridgestone Bandag | Composite materials and specialty polymers for automotive components | Indirect |
| 36 | Eaton Corp. | Aluminum products for various markets including automotive market | Indirect |
| 41 | Ecoplastic America Corporation | Aluminum sheet for automotive bodies | Indirect |
| 67 | Erdrich USA Inc. | Aluminum sheet for automotive bodies | Indirect |
| 74 | Global Powertrain Systems LLC | Motor vehicle brake systems and parts Fabricates metal products, including coated coils, metal wall and roof systems and aluminum recreational vehicle doors | Indirect |

Count: 7

Supporting row_ids: 6, 21, 23, 36, 41, 67, 74

Notes: All matching records are classified as Tier 2/3 and have an EV / Battery Relevant status of ""Indirect"". Two additional Tier 2/3 suppliers (Dongwon Autopart Technology Georgia LLC at row_id 14 and Dorsett Industries Inc. at row_id 19) produce aluminum extrusions but are marked as not EV relevant (""No""), so they were excluded per the filter criteria.",ok,,65536,40276,40276,9016,82642589106,322088527,686861000,81501243000,2026-06-24T03:13:54.924320558Z,b82821cb85f9528d72720d151aa26d635817f198a160f3af3e2abe5321bb78db,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,09fa0c351b103a2f45b3d67f2d36e494da3b14c2cb99f875d8b48bab62973778,1543,
32,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals.
GSC Steel Stamping LLC | Product: DC-to-DC converters",qwen3.6:35b-a3b,"Answer: Based on a full scan of the provided knowledge base, only one Georgia company's product description contains one of the specified keywords ('DC-to-DC'). The matching record is detailed in the Evidence table below.

Evidence:
| row_id | Company | Location | Product / Service |
|---|---|---|---|
| 69 | GSC Steel Stamping LLC | Adairsville, Bartow County | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |

Count: 1

Supporting row_ids: 69

Notes: The filter was applied strictly to the `Product / Service` field for the exact substrings 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller'. No other records in the dataset contain these terms in their product descriptions.",ok,,65536,40289,40289,2636,25845661177,321447461,2259693000,23128552000,2026-06-24T03:14:20.839116486Z,836668ec0e4b68ceb463424be6e61e55c7af3b3c39daf82628bcc2a750b803aa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,9ce3ee361663bb2f1b26be50cb533341bca262d763ce9f9e0377897aabc39d11,756,
33,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector
TCI Powder Coatings | Employment: 3000 | Role: Vehicle Assembly
Teklas USA | Employment: 1800 | Role: Vehicle Assembly
Textron Specialized Vehicles | Employment: 1100 | Role: Vehicle Assembly",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 3 Georgia automotive companies that employ over 1,000 workers and are categorized as ""Indirect"" to the EV sector. The complete details for these companies are listed in the Evidence table below.

Evidence:
| row_id | Company | Employment | EV / Battery Relevant |
|---|---|---|---|
| 173 | TCI Powder Coatings | 3000 | Indirect |
| 176 | Teklas USA | 1800 | Indirect |
| 177 | Textron Specialized Vehicles | 1100 | Indirect |

Count: 3

Supporting row_ids: 173, 176, 177

Notes: The filter strictly applied `Employment > 1000` and `EV / Battery Relevant = ""Indirect""`. Rows with exactly 1,000 employment (row_ids 174 and 179) were excluded per the ""over 1,000"" condition. All other records in the KB either fall below the employment threshold or are categorized as ""Yes"" or ""No"" for EV/Battery relevance.",ok,,65536,40293,40293,6403,57954425914,323251437,703545000,56779990000,2026-06-24T03:15:18.864938224Z,f6e860b819112f5efe7db6c82bdf2a9f1b24ee4586a3b298ba9474a730891c41,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,e1981523da34ad657f0cc81bb24d9eac51e9aba4e48400e7c675a6a807c705a8,850,
34,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?","The 4 companies with the largest thermal-management-related employment in Georgia are:
ZF Gainesville LLC: 170000 employees
Novelis Inc.: 200 employees
Freudenberg-NOK: 160 employees
Peerless-Winsmith Inc.: 160 employees
Freudenberg-NOK and Peerless-Winsmith Inc. tie at 160 employees, so both are included.",qwen3.6:35b-a3b,"Answer: The four Georgia companies with employment in EV thermal management are Novelis Inc. (200 employees), Freudenberg-NOK (160 employees), Peerless-Winsmith Inc. (160 employees), and Hyundai Transys Georgia Powertrain (130 employees).

Evidence:
| row_id | Company | Employment |
|---|---|---|
| 129 | Novelis Inc. | 200 |
| 60 | Freudenberg-NOK | 160 |
| 139 | Peerless-Winsmith Inc. | 160 |
| 84 | Hyundai Transys Georgia Powertrain | 130 |

Count: 4

Supporting row_ids: 60, 84, 129, 139

Notes: The knowledge base contains exactly four records with an EV Supply Chain Role of ""Thermal Management."" They are listed here in descending order of employment as requested.",ok,,65536,40273,40273,2210,20993000203,333452305,698740000,19808564000,2026-06-24T03:15:39.931541538Z,62b5bf54b0fcbe1cda3d23fc825e1eeca6045262d6f608aeb6aa40414eec6452,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,3115491b79273250d4d9e1444ac8b7d80ee4e7f583afd2513fc1fd10e94452b0,674,
35,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are:
Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant
Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant
Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 4 companies associated with thermal-related roles (specifically classified as ""Thermal Management""). All of these facilities are categorized as Manufacturing Plants. The complete list of matching records is provided in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary Facility Type |
|---|---|---|---|
| 60 | Freudenberg-NOK | Thermal Management | Manufacturing Plant |
| 84 | Hyundai Transys Georgia Powertrain | Thermal Management | Manufacturing Plant |
| 129 | Novelis Inc. | Thermal Management | Manufacturing Plant |
| 139 | Peerless-Winsmith Inc. | Thermal Management | Manufacturing Plant |

Count: 4

Supporting row_ids: 60, 84, 129, 139

Notes: Filtered by `EV Supply Chain Role` = ""Thermal Management"" to identify thermal-related products/services as requested. All matching records share the same facility type classification.",ok,,65536,40274,40274,2510,23377578370,337575735,699289000,22190519000,2026-06-24T03:16:03.379943098Z,df5a46a6488d50c591f7c829be029b343ddec139e550ef37636a0909d6661493,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,643049fdfc0c8dda3d3eed1e6f52aebb769435ff9d292118287d7ccf9fe9186a,924,
36,Which Tier 1/2 Georgia companies listed under General Automotive?,"There are 11 Tier 1/2 Georgia companies listed under General Automotive:
Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive
Hitachi Astemo [Tier 1/2] | Role: General Automotive
Hwashin [Tier 1/2] | Role: General Automotive
Hyundai & LG Energy Solution (LGES) [Tier 1/2] | Role: General Automotive
IMS Gear Georgia Inc. [Tier 1/2] | Role: General Automotive
JAC Products Inc. [Tier 1/2] | Role: General Automotive
Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive
Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive
Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive
Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive
Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive",qwen3.6:35b-a3b,"Answer: There are 11 Tier 1/2 Georgia companies listed under General Automotive in the provided data. The complete list of matching companies is detailed in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 10 | Fouts Brothers Fire Equipment | Tier 1/2 | General Automotive |
| 75 | Hitachi Astemo | Tier 1/2 | General Automotive |
| 79 | Hwashin | Tier 1/2 | General Automotive |
| 80 | Hyundai & LG Energy Solution (LGES) | Tier 1/2 | General Automotive |
| 87 | IMS Gear Georgia Inc. | Tier 1/2 | General Automotive |
| 89 | JAC Products Inc. | Tier 1/2 | General Automotive |
| 93 | Hyundai Industrial Co. | Tier 1/2 | General Automotive |
| 99 | Hyundai MOBIS (Georgia) | Tier 1/2 | General Automotive |
| 130 | Hyundai Transys Georgia Seating Systems | Tier 1/2 | General Automotive |
| 145 | Inalfa Roof Systems Inc. | Tier 1/2 | General Automotive |
| 165 | Jefferson Southern Corp. | Tier 1/2 | General Automotive |

Count: 11

Supporting row_ids: 10, 75, 79, 80, 87, 89, 93, 99, 130, 145, 165

Notes: Filtered exactly on Category == ""Tier 1/2"" and EV Supply Chain Role == ""General Automotive"". All matching records from the knowledge base are included.",ok,,65536,40265,40265,3722,34410354988,337866166,690212000,33240813000,2026-06-24T03:16:37.861998578Z,97fb7af207ec43180f4ad91e85fe9721d4f49255319ffcf1d5fb12f76e50469e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d4d6b6a58418d9003adc013803e1e9a9a940203d28c19f1b9a483a82719571e,1224,
37,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,"There are 5 thermal-management-related companies in Georgia.

ZF Gainesville LLC | Employment: 170000
Novelis Inc. | Employment: 200
Freudenberg-NOK | Employment: 160
Peerless-Winsmith Inc. | Employment: 160
Hyundai Transys Georgia Powertrain | Employment: 130

Total employment across the 5 distinct companies is 170650.",qwen3.6:35b-a3b,"Answer: Based on the provided data, demand for thermal management solutions is reflected by 4 Georgia-based suppliers listed with a ""Thermal Management"" EV Supply Chain Role. These facilities collectively employ 650 workers. The specific companies and their employment figures are detailed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 60 | Freudenberg-NOK | Thermal Management | 160 |
| 84 | Hyundai Transys Georgia Powertrain | Thermal Management | 130 |
| 129 | Novelis Inc. | Thermal Management | 200 |
| 139 | Peerless-Winsmith Inc. | Thermal Management | 160 |

Count: 4
Supporting row_ids: 60, 84, 129, 139
Notes: None.",ok,,65536,40272,40272,3415,31581396422,331822583,701871000,30403351000,2026-06-24T03:17:09.50256781Z,ea4bdf07b516b1541608815bb061586963bd46df46757245c0ebc277b526286b,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1727e5ef99b1fc6d4b92f484807976dcc2e199f0788871fac3d9724fbf3eb0ba,697,
38,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 2 Georgia companies involved in battery recycling or end-of-life processing:
Enplas USA Inc. | Product: Recycler of lithium ion batteries
F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 2 Georgia companies explicitly identified as involved in lithium-ion battery recycling. Their locations and supply chain roles are detailed in the Evidence table below.

Evidence:
| row_id | Company | Location | EV Supply Chain Role | Product / Service |
|---|---|---|---|---|
| 53 | F&P Georgia Manufacturing | Rome, Floyd County | Battery Pack | Lithium-ion battery recycler and raw materials provider |
| 58 | Enplas USA Inc. | Marietta, Cobb County | General Automotive | Recycler of lithium ion batteries |

Count: 2

Supporting row_ids: 53, 58

Notes: The search was strictly limited to records where the Product / Service field explicitly mentions battery or lithium-ion recycling. Other companies with ""recycling"" in their name (e.g., SungEel Recycling Park Georgia) were excluded as their listed products do not indicate battery processing.",ok,,65536,40273,40273,2296,21849744385,298751521,688634000,20727000000,2026-06-24T03:17:31.41409864Z,e9bad26e269225c344e6022fa6bb9fa2f2e368b7e4e8cb3a4b2422cebe868007,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,560ea3c1f9c604f3e61f4128c26f662ef447b1775e2597a707837a9e14f0304b,895,
39,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to play an innovation-stage role through research, development, or prototyping activity.
Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",qwen3.6:35b-a3b,"Answer: Based on the provided data, Ramack International LLC appears to play an innovation-stage role through research and development activity. It operates an R&D facility in Gray, Jones County, focusing on manufacturing and R&D engine parts for electric vehicles.

Evidence:
| row_id | Company | Location | Primary Facility Type | Product / Service |
|---|---|---|---|---|
| 150 | Ramack International LLC | Gray, Jones County | R&D | Manufacturing and R&D engine parts for EV |

Count: 1
Supporting row_ids: 150
Notes: None.",ok,,65536,40272,40272,1836,17773718076,345460142,697262000,16585585000,2026-06-24T03:17:49.266473872Z,08efddf5d8f22cd777f55ee6b8e9b6630cfc16177e646e991b823cd8913337f5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b1bcd911a05b7cb7b85d1585f78505f686276d4a2b3d6405e17e525abc8d496a,527,
40,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian.
Duckyang
GSC Steel Stamping LLC
Hyundai Transys Georgia Powertrain
Enchem America Inc.
Racemark International LLC",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 5 Georgia suppliers that explicitly list both traditional automakers (Hyundai and Kia) and the EV-native OEM Rivian in their primary OEM relationships, indicating dual-platform supply capability. The complete list of matching companies and their associated OEM links is provided in the Evidence table below.

Evidence:
| row_id | Company | Primary OEMs |
|---|---|---|
| 35 | Duckyang | Hyundai Kia Rivian |
| 51 | Enchem America Inc. | Hyundai Kia Rivian |
| 69 | GSC Steel Stamping LLC | Hyundai Kia Rivian |
| 84 | Hyundai Transys Georgia Powertrain | Hyundai Kia Rivian |
| 150 | Racemark International LLC | Hyundai Kia Rivian |

Count: 5

Supporting row_ids: 35, 51, 69, 84, 150

Notes: The query identifies dual-platform suppliers by filtering for records where the `Primary OEMs` field explicitly includes ""Rivian"" (the EV-native OEM referenced in the dataset) alongside traditional automakers. All matching records were included as requested.",ok,,65536,40275,40275,3218,29995982863,336069506,686102000,28847101000,2026-06-24T03:18:19.332242148Z,28fefcee6c0628e1d4111d897ef1aff83118bfcae22c5c645061294cfdaf2e50,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,d34806d7c5520c3ea18ddaeb7bb01bab8828e10c70ab91b7e600d54c50efde70,997,
41,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Georgia areas with existing chemical manufacturing infrastructure:
Covington, Morgan County: Archer Aviation Inc.
Norcross, Gwinnett County: Arising Industries Inc.",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are two Georgia areas with existing chemical manufacturing infrastructure (classified under ""Chemicals and Allied Products""): Morgan County and Gwinnett County. The specific companies located in these areas are detailed in the Evidence table below.

Evidence:
| row_id | Company | Location (County) | Industry Group |
|---|---|---|---|
| 39 | Archer Aviation Inc. | Morgan County | Chemicals and Allied Products |
| 111 | Arising Industries Inc. | Gwinnett County | Chemicals and Allied Products |

Count: 2
Supporting row_ids: 39, 111
Notes: The query specifically targets chemical manufacturing infrastructure, which corresponds to the ""Chemicals and Allied Products"" industry group in the knowledge base. No other records explicitly list this industry classification. Areas are reported by County as requested.",ok,,65536,40271,40271,4447,40519063767,317269200,681898000,39393465000,2026-06-24T03:18:59.923335741Z,8cd67883c2dd091c909596dfe48b06dcdb93b9f3b4080dab7d39aa964daa61d6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,af71393712ec7c288b0c056a5c69a38ca4b624f64a2cfb601001fc765c9d340d,855,
