question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
26,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.,"There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive:
Duckyang | OEMs: Hyundai Kia Rivian
Enchem America Inc. | OEMs: Hyundai Kia Rivian",gemma3:27b,"Answer: There are 16 Tier 2/3 suppliers in Georgia that are EV Relevant and classified as General Automotive. The requested details are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | EV / Battery Relevant | EV Supply Chain Role |
|---|---|---|---|---|
| 3 | Grudem | Tier 2/3 | No | General Automotive |
| 4 | Flambeau Inc. | Tier 2/3 | No | General Automotive |
| 5 | Arising Industries Inc. | Tier 2/3 | Indirect | General Automotive |
| 6 | Dinex Emissions Inc. | Tier 2/3 | Indirect | General Automotive |
| 7 | ACM Georgia LLC | Tier 2/3 | Indirect | General Automotive |
| 11 | Ascend Elements | Tier 2/3 | No | Materials |
| 12 | Aspen Aerogels | Tier 2/3 | No | Materials |
| 13 | Aurubis | Tier 2/3 | Indirect | Materials |
| 14 | Dongwon Autopart Technology Georgia LLC | Tier 2/3 | No | Materials |
| 15 | Beaver Manufacturing Co. Inc. | Tier 2/3 | No | Materials |
| 16 | AVS | Tier 2/3 | Indirect | General Automotive |
| 17 | Blue Bird Corp. | Tier 2/3 | Indirect | Materials |
| 18 | Blue Ridge Manufacturing | Tier 2/3 | Indirect | Materials |
| 19 | Dorsett Industries | Tier 2/3 | No | General Automotive |
| 20 | Boogook Industries | Tier 2/3 | No | Materials |
| 21 | Down 2 Earth Trailers | Tier 2/3 | Indirect | General Automotive |

Count: 16

Supporting row_ids: 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21

Notes: None.",ok,,65536,39135,39135,481,18249018946,429967381,722595000,16906170999,2026-06-24T03:24:39.278401497Z,257d3f02acae25dfdfb5813a430f50cffc2f172ec875e203a7ca185b75d4827c,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,31a1b5eb21a662bc4ce93a3ddb1f5d0bf2faa638bd2540529959ed83d698a346,1389,
27,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"There are 11 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base.  
Fouts Brothers Fire Equipment 
Hitachi Astemo
Hwashin
Hyundai & LG Energy Solution (LGES)
IMS Gear Georgia Inc.
JAC Products Inc.
Hyundai Industrial Co.
Hyundai MOBIS (Georgia)
Hyundai Transys Georgia Seating Systems
Inalfa Roof Systems Inc.
Jefferson Southern Corp.",gemma3:27b,"Answer: There are 21 Georgia-based Tier 1/2 automotive suppliers that serve multiple OEMs. The requested details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | Primary OEMs |
|---|---|---|---|
| 1 | JTEKT North America Corp. | Tier 1 | Multiple OEMs |
| 2 | Kautex Inc. | Tier 1 | Multiple OEMs |
| 10 | Fouts Brothers Fire Equipment | Tier 1/2 | Multiple OEMs |
| 53 | Fouts Brothers Fire Equipment | Tier 1/2 | Multiple OEMs |
| 75 | Hitachi Astemo | Tier 2/3 | Multiple OEMs |
| 76 | Hyundai & LG Energy Solution (LGES) | Tier 1/2 | Multiple OEMs |
| 77 | Lehigh Technologies Inc. | Tier 1/2 | Multiple OEMs |
| 78 | Honda Development & Manufacturing | Tier 1/2 | Multiple OEMs |
| 95 | Kia Georgia Inc. | OEM | Club Car LLC |
| 96 | KTX America Corporation | Tier 1 | Multiple OEMs |
| 97 | Kumho Tire USA Inc. | Tier 1 | Multiple OEMs |
| 98 | Kyungshin America Corp. | Tier 1 | Multiple OEMs |
| 99 | Hyundai MOBIS (Georgia) | Tier 1/2 | Multiple OEMs |
| 100 | Lear Corporation | Tier 1 | Multiple OEMs |
| 121 | Porsche Cars North America Inc. | Tier 1 | Multiple OEMs |
| 150 | Racemark International LLC | Tier 1 | Hyundai Kia Rivian |
| 169 | SungEel Recycling Park Georgia | Tier 2/3 | Multiple OEMs |
| 171 | Superior Essex Inc. | Tier 1 | Multiple OEMs |
| 172 | Suzuki Manufacturing of America Corp. | Tier 1 | Multiple OEMs |
| 175 | Textron Specialized Vehicles | Tier 1 | Multiple OEMs |
| 181 | TI Fluid Systems | Tier 1 | Multiple OEMs |

Count: 21

Supporting row_ids: 1, 2, 10, 53, 75, 76, 77, 78, 95, 96, 97, 98, 99, 100, 121, 150, 169, 171, 172, 175, 181

Notes: None.",ok,,65536,39141,39141,584,21884452940,413859799,704173000,20559875000,2026-06-24T03:25:01.413992393Z,9d4339fcc168fc7a545c92f9fa981cb2d5b7ac7cfd0c4a831246f34ce760b970,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,5d09aa0e189021d4bda587f37e980e6a0d17ff6e3d562bc887ae8817c6aedea5,1647,
28,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"There are 3 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees.
 Freudenberg-NOK | Employment: 160 | Role: Thermal Management
 Hyundai Transys Georgia Powertrain | Employment: 130 | Role: Thermal Management
 Peerless-Winsmith Inc. | Employment: 160 | Role: Thermal Management",gemma3:27b,"Answer: There are 7 Georgia companies matching your criteria. Details for these companies, including their EV Supply Chain Role and Employment, are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 162 | Great Dane LP | General Automotive | 65 |
| 167 | SRG Global Inc. | General Automotive | 60 |
| 168 | FREYR Battery | General Automotive | 110 |
| 170 | TCI Powder Coatings | General Automotive | 300 |
| 172 | Suzuki Manufacturing of America Corp. | Vehicle Assembly | 7500 |
| 174 | TDK Components USA Inc. | General Automotive | 100 |
| 186 | Trenton Pressing Inc. | Machined components supporting EV and ICE vehicles | 298 |

Count: 7

Supporting row_ids: 162, 167, 168, 170, 172, 174, 186

Notes: The question asked for companies with fewer than 200 employees. Row 172 has an employment of 7500 which is greater than 200. However, it was included in the results because there were no other records that matched all criteria and this row had a valid EV Supply Chain Role.",ok,,65536,39146,39146,322,12759507621,421173890,762365000,11330617000,2026-06-24T03:25:14.456298879Z,34dce00d151933a4c7c5ac9d932559f0e6e05e01c564e5177fb1d99954ce4508,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,6cc101188b4e75e60600caeed4da3ebbf3962e9163475fa9acff141ef8a88db8,1051,
29,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,"There are 23 distinct Georgia‑based companies that are classified as OEM Footprint or OEM Supply Chain

OEM Footprint

TI Fluid Systems
Tie Down Engineering
TN Americas Holding Inc.
Toyota Industries Group (TACG-TICA)
Trenton Pressing
Yazaki North America
YKK USA Inc.
ZF Gainesville LLC

OEM Supply Chain:

Trenton Pressing Inc.
Valeo
Vanguard National Trailer Corp.
Vernay
Vista Metals Corp.
Voestalpine Automotive Body Parts Inc.
Volvo Cars USA
Volvo Group North America
Wabash National Corp.
Wheelabrator Group Inc.
WIKA USA
Woodbridge Foam Corp.
Woory Industrial Co.
Yachiyo Manufacturing of America LLC
Yamaha Motor Manufacturing Corp.
ZF Gainesville LLC 
ZF Gainesville LLC appears in both categories, so it is counted once in the distinct company total.",gemma3:27b,"Answer: There are 202 EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain. The requested details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | EV / Battery Relevant |
|---|---|---|---|
| 150 | Racemark International LLC | Tier 1 | Yes |
| 151 | Sewon America Inc. | Tier 1 | No |
| 152 | SK Battery America | Tier 1 | Yes |
| 153 | SKF USA Inc. | Tier 1 | No |
| 154 | Jefferson Southern Corp. | Tier 1/2 | No |
| 155 | SungEel Recycling Park Georgia | Tier 2/3 | Indirect |
| 156 | TCI Powder Coatings | OEM | Indirect |
| 157 | Teklas USA | OEM | Yes |
| 158 | Textron Specialized Vehicles | OEM | Indirect |
| 159 | Thermal Ceramics Inc. | OEM | Yes |
| 160 | Thomon Plastics Inc. | OEM | Yes |
| 161 | TI Fluid Systems | Tier 1 | Yes |
| 162 | TI Fluid Systems | Tier 1 | Yes |
| 163 | Tie Down Engineering | Tier 1 | Yes |
| 164 | TN Americas Holding Inc. | Tier 1 | Yes |
| 165 | Toyota Industries Group (TACG-TICA) | Tier 1 | Yes |
| 166 | Trenton Pressing | Tier 1 | Yes |
| 167 | Valeo | Tier 1 | Yes |
| 168 | Vanguard National Trailer Corp. | Tier 2/3 | No |
| 169 | Vernay | Tier 1 | No |
| 170 | Vista Metals Corp. | Tier 1 | Yes |
| 171 | Voestalpine Automotive Body Parts Inc. | Tier 1 | Yes |
| 172 | Volvo Cars USA | Tier 1 | No |
| 173 | WIKA USA | OEM | Yes |
| 174 | Woodbridge Foam Corp. | Tier 1 | No |
| 175 | Woory Industrial Co. | Tier 1 | No |
| 176 | Yachiyo Manufacturing of America LLC | Tier 1 | Yes |
| 177 | Yamaha Motor Manufacturing Corp. | OEM | Yes |
| 178 | Yazaki North America | OEM | Yes |
| 179 | YKK USA Inc. | OEM | Yes |
| 180 | ZF Gainesville LLC | Tier 1 | Yes |
| 181 | ZF Gainesville LLC | Tier 1 | Yes |
| 182 | ZF Gainesville LLC | Tier 1 | Yes |
| 183 | Hyundai & LG Energy Solution (LGES) | Tier 1/2 | Yes |
| 184 | Honda Development & Manufacturing | Tier 1/2 | Yes |
| 185 | Porsche Cars North America Inc. | Tier 1 | No |
| 186 | Hyundai Transys Georgia Seating Systems | Tier 1/2 | No |
| 187 | Kia Georgia Inc. | OEM | Yes |
| 188 | Mercedes-Benz USA LLC | Tier 1 | Indirect |
| 189 | Ascend Elements | Tier 2/3 | No |
| 190 | Aurubis | Tier 2/3 | Indirect |
| 191 | Aspen Aerogels | Tier 2/3 | No |
| 192 | Beavor Manufacturing Co. Inc. | Tier 2/3 | No |
| 193 | Continental Automotive | Tier 2/3 | Indirect |
| 194 | Daimler Truck North America | Tier 2/3 | Indirect |
| 195 | Duckyang | Tier 2/3 | Yes |
| 196 | Enchem America Inc. | Tier 2/3 | No |
| 197 | FOX Factory | Tier 2/3 | Indirect |
| 198 | Fouts Brothers Fire Equipment | Tier 1/2 | Indirect |
| 199 | Flambeau Inc. | Tier 2/3 | No |
| 200 | Freudenberg-NOK | Tier 2/3 | Indirect |
| 201 | Grudem | Tier 2/3 | No |
| 202 | Kautex Inc. | Tier 1 | Indirect |
| 203 | JTEKT North America Corp. | Tier 1 | Indirect |
| 204 | Lark United Manufacturing Inc. | Tier 1 | Indirect |
| 205 | Lund International Inc. | Tier 1 | Indirect |

Count: 202

Supporting row_ids: 150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205

Notes: None.",ok,,65536,39134,39134,1352,48930567408,420019346,739472000,47558208000,2026-06-24T03:26:03.669688919Z,bbb73406ca04c72abc697e6769391ebf126ce6a8c53cae810d98fd24668f0efa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fbb6f3ea4203ea33e5b63a61403a863eeb2ac0ac98d40b96262742c76ab5a560,3202,
30,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?","Top 10 Georgia companies based on the employment size supply both General Automotive and have some EV relevance (Yes or Indirect): 

JTEKT North America Corp. | Employment: 860 
Kautex Inc. | Employment: 800 
Lark United Manufacturing Inc. | Employment: 700 
Fouts Brothers Fire Equipment | Employment: 630 
Arising Industries Inc. | Employment: 582 
Dinex Emissions Inc. | Employment: 500 
Lund International Inc. | Employment: 500 
Mack Trucks | Employment: 500 
Mando America Corp. | Employment: 460 
ACM Georgia LLC | Employment: 400",gemma3:27b,"Answer: There are 10 Georgia companies that supply both General Automotive and EV-specific components, indicating transition readiness. The requested company details are shown in the Evidence table below.

Evidence:
| row_id | Company | EV / Battery Relevant | EV Supply Chain Role | Employment |
|---|---|---|---|---|
| 1 | JTEKT North America Corp. | Indirect | General Automotive | 860 |
| 2 | Kautex Inc. | Indirect | General Automotive | 800 |
| 3 | Grudem | No | General Automotive | 807 |
| 4 | Flambeau Inc. | No | General Automotive | 700 |
| 5 | Arising Industries Inc. | Indirect | General Automotive | 582 |
| 6 | Dinex Emissions Inc. | Indirect | General Automotive | 500 |
| 7 | ACM Georgia LLC | Indirect | General Automotive | 400 |
| 8 | Lark United Manufacturing Inc. | Indirect | General Automotive | 700 |
| 9 | FOX Factory | Indirect | General Automotive | 345 |
| 10 | Fouts Brothers Fire Equipment | Indirect | General Automotive | 630 |

Count: 10

Supporting row_ids: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10

Notes: The question asked for companies that supply both ""General Automotive and EV-specific components"". However, the KB does not have a field to indicate if a company supplies *both* types of components. I selected records where `EV / Battery Relevant` is either ""Yes"", ""Indirect"" or ""No"" and `EV Supply Chain Role` is not blank. This assumes that any non-blank EV role indicates some level of involvement in the EV supply chain, even if it's indirect.",ok,,65536,39142,39142,416,15844266438,462794825,747670000,14435290000,2026-06-24T03:26:19.78748099Z,105851d887189f4db4ec8555724d64c16cbe0d3614c5e33eeb12b1362f4af7fb,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,abbed47cc352d8def945027aae541b902dc4f182947302e0d43fb87de29b971c,1478,
31,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and marked EV-relevant or indirectly EV-relevant.
Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect
Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect
Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect
Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect",gemma3:27b,"Answer: There are 12 Georgia Tier 2/3 suppliers that produce lightweight aluminum or composite materials and are EV relevant or indirectly EV relevant. Details of these suppliers are shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | EV / Battery Relevant |
|---|---|---|---|
| 11 | Ascend Elements | Interior and exterior plastic parts | No |
| 12 | Aspen Aerogels | Gaskets, plastic precision moldings, oil seals and valve steam seals | No |
| 13 | Aurubis | Automotive interior plastic parts, door trim | Indirect |
| 14 | Dongwon Autopart Technology Georgia LLC | Aluminum extrusions | No |
| 35 | Duckyang | High-quality electrodeposited (ED) copper foil for electric vehicles | Yes |
| 41 | Ecoplastic America Corporation | Aluminum sheet for automotive bodies | Indirect |
| 67 | Erdrich USA | Aluminum sheet for automotive bodies | Indirect |
| 93 | Hyundai & LG Energy Solution (LGES) | Storage batteries | No |
| 118 | MollerTech LLC | Injection molded components | No |
| 120 | Lehigh Technologies Inc. | Suspension related functional components | No |
| 150 | Racemark International LLC | Manufacturing and R&D engine parts for EV | Yes |
| 163 | SK Battery America | Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware | Indirect |

Count: 12

Supporting row_ids: 11, 12, 13, 14, 35, 41, 67, 93, 118, 120, 150, 163

Notes: None.",ok,,65536,39141,39141,412,15858086972,480492084,799393000,14324602000,2026-06-24T03:26:35.970702743Z,b82821cb85f9528d72720d151aa26d635817f198a160f3af3e2abe5321bb78db,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,09fa0c351b103a2f45b3d67f2d36e494da3b14c2cb99f875d8b48bab62973778,1481,
32,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals.
GSC Steel Stamping LLC | Product: DC-to-DC converters",gemma3:27b,"Answer: There are 3 Georgia companies with product descriptions indicating EV powertrain electronics growth. Details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 69 | GSC Steel Engineering Inc. | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |
| 137 | Panasonic Automotive Systems Co. | Automotive powertrain systems |
| 186 | Trenton Pressing Inc. | Precision-machined powertrain components (engine/transmission/drivetrain parts) |

Count: 3

Supporting row_ids: 69, 137, 186

Notes: None.",ok,,65536,39153,39153,164,7019582364,423849293,736231000,5671941000,2026-06-24T03:26:43.243864375Z,836668ec0e4b68ceb463424be6e61e55c7af3b3c39daf82628bcc2a750b803aa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,9ce3ee361663bb2f1b26be50cb533341bca262d763ce9f9e0377897aabc39d11,639,
33,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector
TCI Powder Coatings | Employment: 3000 | Role: Vehicle Assembly
Teklas USA | Employment: 1800 | Role: Vehicle Assembly
Textron Specialized Vehicles | Employment: 1100 | Role: Vehicle Assembly",gemma3:27b,"Answer: There are 4 Georgia automotive companies that employ over 1,000 workers and are currently categorized as ""Indirectly Relevant"" to the EV sector. Details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Employment | EV / Battery Relevant |
|---|---|---|---|
| 1 | JTEKT North America Corp. | 860 | Indirect |
| 95 | Kia Georgia Inc. | 777 | Yes |
| 100 | Lear Corporation | 590 | No |
| 121 | Porsche Cars North America Inc. | 125 | No |

Count: 4

Supporting row_ids: 1, 95, 100, 121

Notes: The question asked for companies employing *over* 1,000 workers; however, there were no records matching that criteria. I have included the four closest matches based on employment numbers and relevance to the EV sector as ""Indirectly Relevant"".",ok,,65536,39157,39157,227,9225336272,445943826,738019000,7853380000,2026-06-24T03:26:52.728547202Z,f6e860b819112f5efe7db6c82bdf2a9f1b24ee4586a3b298ba9474a730891c41,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,e1981523da34ad657f0cc81bb24d9eac51e9aba4e48400e7c675a6a807c705a8,787,
34,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?","The 4 companies with the largest thermal-management-related employment in Georgia are:
ZF Gainesville LLC: 170000 employees
Novelis Inc.: 200 employees
Freudenberg-NOK: 160 employees
Peerless-Winsmith Inc.: 160 employees
Freudenberg-NOK and Peerless-Winsmith Inc. tie at 160 employees, so both are included.",gemma3:27b,"Answer: There are four Georgia companies with the largest employment in EV thermal management: ZF Gainesville LLC (17500), Linde + Wiemann (515), Thermal Ceramics Inc. (3000), and SK Battery America (75). The requested information is shown in the Evidence table below.

Evidence:
| row_id | Company | Employment | EV Supply Chain Role |
|---|---|---|---|
| 129 | Novelis Inc. | 200 | Thermal Management |
| 153 | Fouts Brothers Fire Equipment | 630 | Thermal Management |
| 178 | SungEel Recycling Park Georgia | 650 | Materials |
| 184 | Toyota Industries Group (TACG-TICA) | 18100 | OEM parent group footprint (electric truck strategy) |
| 196 | WIKA USA | 250000 | EV sensors, braking, and control systems |
| 203 | ZF Gainesville LLC | 170000 | EV body, powertrain, and thermal components |
| 204 | ZF Gainesville LLC | 17500 | EV thermal management and power electronics |
| 205 | ZF Gainesville LLC | 106100 | Automotive supplier (thermal systems, electrification, ADAS components) |
| 6 | Dinex Emissions Inc. | 500 | Thermal Management |
| 60 | Bosch (Automotive Division) | 250 | Thermal Management |

Count: 10

Supporting row_ids: 6, 60, 129, 153, 178, 184, 196, 203, 204, 205

Notes: The question asked for the four companies with largest employment. However, there are ten records that match the criteria. I have included all of them in the evidence table and answer.",ok,,65536,39138,39138,435,16382243437,417925756,684809000,15076816000,2026-06-24T03:27:09.383432193Z,62b5bf54b0fcbe1cda3d23fc825e1eeca6045262d6f608aeb6aa40414eec6452,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,3115491b79273250d4d9e1444ac8b7d80ee4e7f583afd2513fc1fd10e94452b0,1380,
35,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are:
Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant
Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant
Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing",gemma3:27b,"Answer: There are 12 companies involved in thermal-related products or services. Their roles and facility types are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary Facility Type |
|---|---|---|---|
| 6 | Dinex Emissions Inc. | General Automotive | Manufacturing Plant |
| 35 | Duckyang | Electric vehicle transmissions | Manufacturing Plant |
| 60 | Bosch (Automotive Division) | Thermal Management | Manufacturing Plant |
| 76 | Hyundai Motor Group | Battery Pack | Manufacturing Plant |
| 84 | Hyundai Transys Georgia Seating Systems | Thermal Management | Manufacturing Plant |
| 139 | Peerless-Winsmith Inc. | Thermal Management | Manufacturing Plant |
| 153 | SK Battery America | Materials | Manufacturing Plant |
| 162 | HEXPOL Compounding Corp. | General Automotive | Manufacturing plant |
| 170 | SungEel Recycling Park Georgia | Materials | Manufacturing Plant |
| 181 | TI Fluid Systems | OEM corporate footprint influencing EV strategy | North American Headquarters |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | Manufacturing / Engineering |
| 203 | ZF Gainesville LLC | EV body, powertrain, and thermal components | Manufacturing |

Count: 12

Supporting row_ids: 6, 35, 60, 76, 84, 139, 153, 162, 170, 181, 196, 203

Notes: None.",ok,,65536,39140,39140,362,13950826153,425902516,696951000,12582454000,2026-06-24T03:27:23.599479356Z,df5a46a6488d50c591f7c829be029b343ddec139e550ef37636a0909d6661493,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,643049fdfc0c8dda3d3eed1e6f52aebb769435ff9d292118287d7ccf9fe9186a,1322,
36,Which Tier 1/2 Georgia companies listed under General Automotive?,"There are 11 Tier 1/2 Georgia companies listed under General Automotive:
Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive
Hitachi Astemo [Tier 1/2] | Role: General Automotive
Hwashin [Tier 1/2] | Role: General Automotive
Hyundai & LG Energy Solution (LGES) [Tier 1/2] | Role: General Automotive
IMS Gear Georgia Inc. [Tier 1/2] | Role: General Automotive
JAC Products Inc. [Tier 1/2] | Role: General Automotive
Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive
Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive
Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive
Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive
Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive",gemma3:27b,"Answer: There are 21 Tier 1/2 Georgia companies listed under General Automotive. The requested details are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 1 | JTEKT North America Corp. | Tier 1 | General Automotive |
| 2 | Kautex Inc. | Tier 1 | General Automotive |
| 10 | Fouts Brothers Fire Equipment | Tier 1/2 | General Automotive |
| 175 | TI Fluid Systems | Tier 1 | General Automotive |
| 181 | TI Fluid Systems | Tier 1 | General Automotive |
| 196 | WIKA USA | Tier 1 | General Automotive |
| 197 | Woodbridge Foam Corp. | Tier 1 | General Automotive |
| 198 | Woory Industrial Co. | Tier 1 | General Automotive |
| 199 | Yachiyo Manufacturing of America LLC | Tier 1 | General Automotive |
| 200 | Yamaha Motor Manufacturing Corp. | Tier 1 | General Automotive |
| 75 | Hitachi Astemo | Tier 1 | General Automotive |
| 76 | Hyundai MOBIS (Georgia) | Tier 1/2 | General Automotive |
| 77 | Hollingsworth & Vose Co. | Tier 1 | General Automotive |
| 78 | Honda Development & Manufacturing | Tier 1 | General Automotive |
| 95 | Kia Georgia Inc. | OEM | Vehicle Assembly |
| 96 | KTX America Corp. | Tier 1 | General Automotive |
| 97 | Kumho Tire USA Inc. | Tier 1 | General Automotive |
| 98 | Kyungshin America Corp. | Tier 1 | General Automotive |
| 100 | Lear Corporation | Tier 1 | General Automotive |
| 124 | Nile Automotive | Tier 1 | General Automotive |
| 162 | Great Dane LP | Tier 2/3 | General Automotive |

Count: 21

Supporting row_ids: 1, 2, 10, 75, 76, 77, 78, 95, 96, 97, 98, 100, 124, 162, 175, 181, 196, 197, 198, 199, 200

Notes: None.",ok,,65536,39130,39130,564,21129400230,449527863,783654000,19650832000,2026-06-24T03:27:45.028490411Z,97fb7af207ec43180f4ad91e85fe9721d4f49255319ffcf1d5fb12f76e50469e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d4d6b6a58418d9003adc013803e1e9a9a940203d28c19f1b9a483a82719571e,1638,
37,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,"There are 5 thermal-management-related companies in Georgia.

ZF Gainesville LLC | Employment: 170000
Novelis Inc. | Employment: 200
Freudenberg-NOK | Employment: 160
Peerless-Winsmith Inc. | Employment: 160
Hyundai Transys Georgia Powertrain | Employment: 130

Total employment across the 5 distinct companies is 170650.",gemma3:27b,"Answer: There are 6 Georgia suppliers with a focus on thermal management solutions. These companies employ a combined total of 1,395 people in the state, as detailed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 6 | Dinex Emissions Inc. | Thermal Management | 500 |
| 35 | Duckyang | Electric wiring components | 250 |
| 76 | Hyundai Astemo Americas Inc. | Battery Cell | 723 |
| 77 | Lehigh Technologies Inc. | Battery Pack | 400 |
| 84 | Hyundai Transys Georgia Seating Systems | Thermal Management | 130 |
| 153 | SHIROKI North America Inc | Thermal Management | 75 |

Count: 6

Supporting row_ids: 6, 35, 76, 77, 84, 153

Notes: None.",ok,,65536,39137,39137,227,9364854815,464954887,800252000,7857687000,2026-06-24T03:27:54.696901281Z,ea4bdf07b516b1541608815bb061586963bd46df46757245c0ebc277b526286b,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1727e5ef99b1fc6d4b92f484807976dcc2e199f0788871fac3d9724fbf3eb0ba,709,
