question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
29,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,"There are 23 distinct Georgia‑based companies that are classified as OEM Footprint or OEM Supply Chain

OEM Footprint

TI Fluid Systems
Tie Down Engineering
TN Americas Holding Inc.
Toyota Industries Group (TACG-TICA)
Trenton Pressing
Yazaki North America
YKK USA Inc.
ZF Gainesville LLC

OEM Supply Chain:

Trenton Pressing Inc.
Valeo
Vanguard National Trailer Corp.
Vernay
Vista Metals Corp.
Voestalpine Automotive Body Parts Inc.
Volvo Cars USA
Volvo Group North America
Wabash National Corp.
Wheelabrator Group Inc.
WIKA USA
Woodbridge Foam Corp.
Woory Industrial Co.
Yachiyo Manufacturing of America LLC
Yamaha Motor Manufacturing Corp.
ZF Gainesville LLC 
ZF Gainesville LLC appears in both categories, so it is counted once in the distinct company total.",qwen3:30b,"Answer: There are 20 EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain. The complete list is provided in the Evidence table.

Evidence:
| row_id | Company |
|---|---|
| 186 | Trenton Pressing Inc. |
| 187 | Valeo |
| 188 | Vanguard National Trailer Corp. |
| 189 | Vernay |
| 190 | Vista Metals Corp. |
| 191 | Voestalpine Automotive Body Parts Inc. |
| 192 | Volvo Cars USA |
| 193 | Volvo Group North America |
| 194 | Wabash National Corp. |
| 195 | Wheelabrator Group Inc. |
| 196 | WIKA USA |
| 197 | Woodbridge Foam Corp. |
| 198 | Woory Industrial Co. |
| 199 | Yachiyo Manufacturing of America LLC |
| 200 | Yamaha Motor Manufacturing Corp. |
| 201 | Yazaki North America |
| 202 | YKK USA Inc. |
| 203 | ZF Gainesville LLC |
| 204 | ZF Gainesville LLC |
| 205 | ZF Gainesville LLC |

Count: 20

Supporting row_ids: 186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205

Notes: All 20 records have ""EV / Battery Relevant"" = ""Yes"" (not ""Indirect""), satisfying the EV-relevance requirement. The same company name ""ZF Gainesville LLC"" appears in three distinct records (row_ids 203, 204, 205) due to separate facility roles in the KB.",ok,,65536,40011,40011,5625,66181876008,190754518,452589000,65401858000,2026-06-24T04:05:57.518808031Z,bbb73406ca04c72abc697e6769391ebf126ce6a8c53cae810d98fd24668f0efa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fbb6f3ea4203ea33e5b63a61403a863eeb2ac0ac98d40b96262742c76ab5a560,1193,
30,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?","Top 10 Georgia companies based on the employment size supply both General Automotive and have some EV relevance (Yes or Indirect): 

JTEKT North America Corp. | Employment: 860 
Kautex Inc. | Employment: 800 
Lark United Manufacturing Inc. | Employment: 700 
Fouts Brothers Fire Equipment | Employment: 630 
Arising Industries Inc. | Employment: 582 
Dinex Emissions Inc. | Employment: 500 
Lund International Inc. | Employment: 500 
Mack Trucks | Employment: 500 
Mando America Corp. | Employment: 460 
ACM Georgia LLC | Employment: 400",qwen3:30b,"Answer: There are only 3 Georgia companies that supply both General Automotive components and EV-specific components (as indicated by EV Supply Chain Role = ""General Automotive"" and EV / Battery Relevant = ""Yes""). The top 3 by employment size are Duckyang, Enchem America Inc., and Racemark International LLC. Since there are fewer than 10 matching companies, a top 10 list cannot be provided.

Evidence:
| row_id | Company | Employment | EV Supply Chain Role | EV / Battery Relevant |
|---|---|---|---|---|
| 35 | Duckyang | 250 | General Automotive | Yes |
| 51 | Enchem America Inc. | 155 | General Automotive | Yes |
| 150 | Racemark International LLC | 120 | General Automotive | Yes |

Count: 3

Supporting row_ids: 35,51,150

Notes: Only 3 companies meet the exact criteria of having EV Supply Chain Role = ""General Automotive"" and EV / Battery Relevant = ""Yes"". The question asked for a top 10 list, but only 3 companies match the criteria.",ok,,65536,40017,40017,7338,87126299414,178233034,454851000,86359485000,2026-06-24T04:07:24.71631733Z,105851d887189f4db4ec8555724d64c16cbe0d3614c5e33eeb12b1362f4af7fb,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,abbed47cc352d8def945027aae541b902dc4f182947302e0d43fb87de29b971c,948,
31,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and marked EV-relevant or indirectly EV-relevant.
Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect
Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect
Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect
Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect",qwen3:30b,"Answer: There are 7 Georgia Tier 2/3 suppliers that produce lightweight aluminum or composite materials and are EV relevant or indirectly EV relevant. The matching companies and their products are shown in the Evidence table.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 6 | Dinex Emissions Inc. | Aluminum sheet for automotive bodies |
| 21 | Down 2 Earth Trailers | Standard and custom aluminum-lithium products for automotive customers |
| 23 | Bridgestone Bandag | Composite materials and specialty polymers for automotive components |
| 36 | Eaton Corp. | Aluminum products for various markets including automotive market |
| 41 | Ecoplastic America Corporation | Aluminum sheet for automotive bodies |
| 67 | Erdrich USA Inc. | Aluminum sheet for automotive bodies |
| 74 | Global Powertrain Systems LLC | Motor vehicle brake systems and parts Fabricates metal products, including coated coils, metal wall and roof systems and aluminum recreational vehicle doors |

Count: 7

Supporting row_ids: 6,21,23,36,41,67,74",ok,,65536,40017,40017,8030,95841653726,174882406,457358000,95073181000,2026-06-24T04:09:00.625870291Z,b82821cb85f9528d72720d151aa26d635817f198a160f3af3e2abe5321bb78db,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,09fa0c351b103a2f45b3d67f2d36e494da3b14c2cb99f875d8b48bab62973778,1044,
32,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals.
GSC Steel Stamping LLC | Product: DC-to-DC converters",qwen3:30b,"Answer: 1 Georgia company matches the criteria: GSC Steel Stamping LLC, which produces DC-to-DC converters.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 69 | GSC Steel Stamping LLC | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |

Count: 1

Supporting row_ids: 69

Notes: Only row 69 contains the exact string ""DC-to-DC"" in its product description, matching the filter criteria. No other records contain ""high-voltage"", ""inverter"", or ""motor controller"".",ok,,65536,40030,40030,6468,76491753740,180280641,462403000,75719051000,2026-06-24T04:10:17.187739657Z,836668ec0e4b68ceb463424be6e61e55c7af3b3c39daf82628bcc2a750b803aa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,9ce3ee361663bb2f1b26be50cb533341bca262d763ce9f9e0377897aabc39d11,545,
33,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector
TCI Powder Coatings | Employment: 3000 | Role: Vehicle Assembly
Teklas USA | Employment: 1800 | Role: Vehicle Assembly
Textron Specialized Vehicles | Employment: 1100 | Role: Vehicle Assembly",qwen3:30b,"Answer: There are 3 Georgia automotive companies that employ over 1,000 workers and are categorized as ""Indirectly Relevant"" to the EV sector: TCI Powder Coatings (3,000 employees), Teklas USA (1,800 employees), and Textron Specialized Vehicles (1,100 employees).

Evidence:
| row_id | Company | Employment | EV / Battery Relevant |
|---|---|---|---|
| 173 | TCI Powder Coatings | 3000 | Indirect |
| 176 | Teklas USA | 1800 | Indirect |
| 177 | Textron Specialized Vehicles | 1100 | Indirect |

Count: 3

Supporting row_ids: 173, 176, 177",ok,,65536,40034,40034,4426,51914946080,167534530,461809000,51138381000,2026-06-24T04:11:09.173452838Z,f6e860b819112f5efe7db6c82bdf2a9f1b24ee4586a3b298ba9474a730891c41,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,e1981523da34ad657f0cc81bb24d9eac51e9aba4e48400e7c675a6a807c705a8,539,
34,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?","The 4 companies with the largest thermal-management-related employment in Georgia are:
ZF Gainesville LLC: 170000 employees
Novelis Inc.: 200 employees
Freudenberg-NOK: 160 employees
Peerless-Winsmith Inc.: 160 employees
Freudenberg-NOK and Peerless-Winsmith Inc. tie at 160 employees, so both are included.",qwen3:30b,"Answer: The four Georgia companies with the largest employment in EV thermal management are ZF Gainesville LLC (170,000 employees), Novelis Inc. (200 employees), Freudenberg-NOK (160 employees), and Hyundai Transys Georgia Powertrain (130 employees).

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 203 | ZF Gainesville LLC | EV body, powertrain, and thermal components | 170000 |
| 129 | Novelis Inc. | Thermal Management | 200 |
| 60 | Freudenberg-NOK | Thermal Management | 160 |
| 84 | Hyundai Transys Georgia Powertrain | Thermal Management | 130 |

Count: 4

Supporting row_ids: 203, 129, 60, 84

Notes: The question asks for ""EV thermal management,"" so companies were included if their EV Supply Chain Role was related to thermal management in the EV context (EV / Battery Relevant = ""Yes"" or ""Indirect""). ZF Gainesville LLC has multiple records related to EV thermal management, but only the highest employment record (row_id 203) was included for the company. The four companies with the highest employment values were selected.",ok,,65536,40014,40014,7529,89287103445,178626111,455491000,88522514000,2026-06-24T04:12:38.533048698Z,62b5bf54b0fcbe1cda3d23fc825e1eeca6045262d6f608aeb6aa40414eec6452,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,3115491b79273250d4d9e1444ac8b7d80ee4e7f583afd2513fc1fd10e94452b0,1077,
35,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are:
Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant
Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant
Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing",qwen3:30b,"Answer: Three companies are involved in thermal-related products or services: Freudenberg-NOK, Hyundai Transys Georgia Powertrain, and Peerless-Winsmith Inc. All are associated with a Manufacturing Plant facility type and the Thermal Management EV Supply Chain Role.

Evidence:
| row_id | Company                          | EV Supply Chain Role     | Primary Facility Type |
|--------|----------------------------------|--------------------------|-----------------------|
| 60     | Freudenberg-NOK                  | Thermal Management       | Manufacturing Plant   |
| 84     | Hyundai Transys Georgia Powertrain | Thermal Management       | Manufacturing Plant   |
| 139    | Peerless-Winsmith Inc.           | Thermal Management       | Manufacturing Plant   |

Count: 3

Supporting row_ids: 60,84,139

Notes: Only records with exact ""Thermal Management"" in EV Supply Chain Role were included. No other thermal-related roles (e.g., ""General Automotive"" with thermal products) were counted per the strict role-based filter.",ok,,65536,40015,40015,1475,17654632493,175958329,459109000,16874491000,2026-06-24T04:12:56.266842778Z,df5a46a6488d50c591f7c829be029b343ddec139e550ef37636a0909d6661493,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,643049fdfc0c8dda3d3eed1e6f52aebb769435ff9d292118287d7ccf9fe9186a,1026,
36,Which Tier 1/2 Georgia companies listed under General Automotive?,"There are 11 Tier 1/2 Georgia companies listed under General Automotive:
Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive
Hitachi Astemo [Tier 1/2] | Role: General Automotive
Hwashin [Tier 1/2] | Role: General Automotive
Hyundai & LG Energy Solution (LGES) [Tier 1/2] | Role: General Automotive
IMS Gear Georgia Inc. [Tier 1/2] | Role: General Automotive
JAC Products Inc. [Tier 1/2] | Role: General Automotive
Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive
Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive
Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive
Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive
Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive",qwen3:30b,"Answer: There are 6 Tier 1/2 Georgia companies listed under General Automotive.

Evidence:
| row_id | Company |
|---|---|
| 75 | Hitachi Astemo |
| 79 | Hwashin |
| 99 | Hyundai MOBIS (Georgia) |
| 130 | Hyundai Transys Georgia Seating Systems |
| 145 | Inalfa Roof Systems Inc. |
| 165 | Jefferson Southern Corp. |

Count: 6

Supporting row_ids: 75,79,99,130,145,165",ok,,65536,40006,40006,5252,61686928464,175580507,453006000,60915187000,2026-06-24T04:13:58.009004821Z,97fb7af207ec43180f4ad91e85fe9721d4f49255319ffcf1d5fb12f76e50469e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d4d6b6a58418d9003adc013803e1e9a9a940203d28c19f1b9a483a82719571e,367,
37,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,"There are 5 thermal-management-related companies in Georgia.

ZF Gainesville LLC | Employment: 170000
Novelis Inc. | Employment: 200
Freudenberg-NOK | Employment: 160
Peerless-Winsmith Inc. | Employment: 160
Hyundai Transys Georgia Powertrain | Employment: 130

Total employment across the 5 distinct companies is 170650.",qwen3:30b,"Answer: There are 3 Georgia suppliers specializing in Thermal Management with a combined employment of 450.

Evidence:
| row_id | Company | Employment |
|---|---|---|
| 60 | Freudenberg-NOK | 160 |
| 84 | Hyundai Transys Georgia Powertrain | 130 |
| 139 | Peerless-Winsmith Inc. | 160 |

Count: 3

Supporting row_ids: 60,84,139

Notes: Only records with exact ""Thermal Management"" in EV Supply Chain Role were included. Employment values summed from selected records.",ok,,65536,40013,40013,2619,30633429309,172967513,455111000,29871322000,2026-06-24T04:14:28.70120889Z,ea4bdf07b516b1541608815bb061586963bd46df46757245c0ebc277b526286b,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1727e5ef99b1fc6d4b92f484807976dcc2e199f0788871fac3d9724fbf3eb0ba,467,
38,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 2 Georgia companies involved in battery recycling or end-of-life processing:
Enplas USA Inc. | Product: Recycler of lithium ion batteries
F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider",qwen3:30b,"Answer: F&P Georgia Manufacturing is the only Georgia company in the data explicitly involved in lithium-ion battery recycling, as confirmed by their product/service description and ""Yes"" classification under EV / Battery Relevant.

Evidence:
| row_id | Company                 | Product / Service                                      | EV / Battery Relevant |
|--------|-------------------------|--------------------------------------------------------|-----------------------|
| 53     | F&P Georgia Manufacturing | Lithium-ion battery recycler and raw materials provider | Yes                   |

Count: 1

Supporting row_ids: 53

Notes: Only row 53 explicitly describes battery recycling in its Product / Service field with ""Yes"" in EV / Battery Relevant. Other entries mentioning ""recycler"" (e.g., row 52, 58) have ""No"" or ""Indirect"" in EV / Battery Relevant, so they are excluded per the exact field values.",ok,,65536,40014,40014,2648,31035496240,179175536,454090000,30255996000,2026-06-24T04:14:59.791461087Z,e9bad26e269225c344e6022fa6bb9fa2f2e368b7e4e8cb3a4b2422cebe868007,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,560ea3c1f9c604f3e61f4128c26f662ef447b1775e2597a707837a9e14f0304b,914,
39,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to play an innovation-stage role through research, development, or prototyping activity.
Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",qwen3:30b,"Answer: Racemark International LLC is the Georgia supplier that appears to play an innovation-stage role through research, development, or prototyping activity, as indicated by its R&D primary facility type.

Evidence:
| row_id | Company | Primary Facility Type |
|--------|---------|-----------------------|
| 150    | Racemark International LLC | R&D |

Count: 1

Supporting row_ids: 150",ok,,65536,40013,40013,2668,31187958543,182759602,450773000,30432720000,2026-06-24T04:15:31.036443987Z,08efddf5d8f22cd777f55ee6b8e9b6630cfc16177e646e991b823cd8913337f5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b1bcd911a05b7cb7b85d1585f78505f686276d4a2b3d6405e17e525abc8d496a,389,
40,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian.
Duckyang
GSC Steel Stamping LLC
Hyundai Transys Georgia Powertrain
Enchem America Inc.
Racemark International LLC",qwen3:30b,"Answer: Three Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability: Enchem America Inc., Hyundai Transys Georgia Powertrain, and Racemark International LLC.

Evidence:
| row_id | Company | Primary OEMs | EV Supply Chain Role |
|---|---|---|---|
| 51 | Enchem America Inc. | Hyundai Kia Rivian | General Automotive |
| 84 | Hyundai Transys Georgia Powertrain | Hyundai Kia Rivian | Thermal Management |
| 150 | Racemark International LLC | Hyundai Kia Rivian | General Automotive |

Count: 3

Supporting row_ids: 51,84,150

Notes: The companies listed supply to both traditional OEMs (Hyundai Kia) and EV-native OEM (Rivian), meeting the dual-platform supply capability requirement. All three have ""EV / Battery Relevant"" marked as ""Yes"" in the data.",ok,,65536,40016,40016,5771,67865290365,169415169,454316000,67110194000,2026-06-24T04:16:38.967079248Z,28fefcee6c0628e1d4111d897ef1aff83118bfcae22c5c645061294cfdaf2e50,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,d34806d7c5520c3ea18ddaeb7bb01bab8828e10c70ab91b7e600d54c50efde70,824,
41,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Georgia areas with existing chemical manufacturing infrastructure:
Covington, Morgan County: Archer Aviation Inc.
Norcross, Gwinnett County: Arising Industries Inc.",qwen3:30b,"Answer: For an international battery materials company seeking a Georgia location, the areas with existing chemical manufacturing infrastructure are Hall County, Jackson County, Floyd County, Fayette County, Bleckley County, Cherokee County, Bryan County, Troup County, Johnson County, Jones County, Gwinnett County, and Columbia County.

Evidence:
| row_id | Company | Location | EV / Battery Relevant |
|---|---|---|---|
| 35 | Duckyang | Braselton, Hall County | Yes |
| 51 | Enchem America Inc. | Commerce, Jackson County | Yes |
| 53 | F&P Georgia Manufacturing | Rome, Floyd County | Yes |
| 76 | Hitachi Astemo Americas Inc. | Shorter, Fayette County | Yes |
| 77 | Hollingsworth & Vose Co. | Hawkinsville, Bleckley County | Yes |
| 78 | Honda Development & Manufacturing | Tallapoosa, Cherokee County | Yes |
| 83 | Hyundai Motor Group | Ellabell, Bryan County | Yes |
| 84 | Hyundai Transys Georgia Powertrain | West Point, Troup County | Yes |
| 86 | IMMI | Dublin, Johnson County | Yes |
| 150 | Racemark International LLC | Gray, Jones County | Yes |
| 170 | SungEel Recycling Park Georgia | Duluth, Gwinnett County | Indirect |
| 178 | Thermal Ceramics Inc. | Augusta, Columbia County | Yes |

Count: 12

Supporting row_ids: 35, 51, 53, 76, 77, 78, 83, 84, 86, 150, 170, 178

Notes: SungEel Recycling Park Georgia (row 170) has EV / Battery Relevant: ""Indirect"" but is related to battery materials recycling. Thomson Plastics Inc. (row 179) was excluded as it's not directly related to battery materials manufacturing.",ok,,65536,40012,40012,8502,101612782940,171356320,457984000,100848580000,2026-06-24T04:18:20.640869376Z,8cd67883c2dd091c909596dfe48b06dcdb93b9f3b4080dab7d39aa964daa61d6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,af71393712ec7c288b0c056a5c69a38ca4b624f64a2cfb601001fc765c9d340d,1531,
42,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?","There is only 1 Georgia area with an R&D facility type in the automotive sector:
Gray, Jones County | Company: Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",qwen3:30b,"Answer: Gray, Jones County is the Georgia area with an R&D facility type in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers.

Evidence:
| row_id | Company | Location | Primary Facility Type |
|---|---|---|---|
| 150 | Racemark International LLC | Gray, Jones County | R&D |

Count: 1

Supporting row_ids: 150

Notes: Only one record (row_id 150) has ""R&D"" as the Primary Facility Type in the knowledge base, indicating a single location with R&D infrastructure suitable for EV technology development.",ok,,65536,40016,40016,803,9867282131,183219677,455207000,9087379000,2026-06-24T04:18:30.583347722Z,f5ce1255e1cae100a1672b2755fae6ef7574ee37aa995bd4e1777d1e4cd355f5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,7915c44cbf25f1fbb9ed0d0c66bf4460bda692b89c831d82704dc4e4356ebac9,559,
