question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
27,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"There are 11 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base.  
Fouts Brothers Fire Equipment 
Hitachi Astemo
Hwashin
Hyundai & LG Energy Solution (LGES)
IMS Gear Georgia Inc.
JAC Products Inc.
Hyundai Industrial Co.
Hyundai MOBIS (Georgia)
Hyundai Transys Georgia Seating Systems
Inalfa Roof Systems Inc.
Jefferson Southern Corp.",deepseek-r1:32b,"Answer: There are 47 Georgia-based Tier 1/2 automotive suppliers serving 'Multiple OEMs'. The requested fields for each company are shown in the Evidence table below.

Evidence:
| row_id | Company                          | Category   | Primary OEMs |
|--------|----------------------------------|------------|--------------|
| 1      | JTEKT North America Corp.       | Tier 1     | Multiple OEMs|
| 2      | Kautex Inc.                     | Tier 1     | Multiple OEMs|
| 6      | ACM Georgia LLC                 | Tier 1/2   | Multiple OEMs|
| 8      | Lark United Manufacturing Inc.  | Tier 1     | Multiple OEMs|
| 10     | Fouts Brothers Fire Equipment   | Tier 1/2   | Multiple OEMs|
| 23     | MAT Heavy Duty                  | Tier 1     | Multiple OEMs|
| 24     | Eaton Corp.                     | Tier 1     | Multiple OEMs|
| 28     | Mando America Corp.             | Tier 1     | Multiple OEMs|
| 37     | Milliken & Co./Valway Plant    | Tier 1     | Multiple OEMs|
| 40     | Mercedes-Benz USA LLC           | Tier 1     | Multiple OEMs|
| 53     | F&P Georgia Manufacturing       | Tier 1/2   | Hyundai Kia  |
| 76     | Hitachi Astemo Americas Inc.    | Tier 1/2   | Hyundai Kia  |
| 77     | Hollingsworth & Vose Co.       | Tier 1/2   | Hyundai Kia  |
| 83     | Hyundai Motor Group             | Tier 1/2   | Hyundai Kia  |
| 84     | Hyundai Transys Georgia Powertrain | Tier 1/2 | Hyundai Kia Rivian|
| 95     | Kia Georgia Inc.                | OEM        | Club Car LLC |
| 96     | KTX America Corporation         | Tier 1     | Multiple OEMs|
| 98     | Kyungshin America Corp.         | Tier 1     | Multiple OEMs|
| 100    | Lear Corporation                 | Tier 1     | Multiple OEMs|
| 102    | Lund International Inc./Ventshade Division | Tier 1 | Multiple OEMs|
| 105    | Lyle Industries Inc.            | Tier 1     | Multiple OEMs|
| 106    | Lyle Industries Inc.            | Tier 1     | Multiple OEMs|
| 123    | NIFCO KTW America Corp.         | Tier 1     | Multiple OEMs|
| 124    | Nile Automotive                 | Tier 1     | Multiple OEMs|
| 125    | Nisshinbo Automotive Manufacturing Inc. | Tier 1 | Multiple OEMs|
| 130    | Hyundai Transys Georgia Seating Systems | Tier 1/2 | Multiple OEMs|
| 147    | PPG Industries Inc.             | Tier 1     | Multiple OEMs|
| 158    | Seoyon E-Hwa Interior Systems   | Tier 1     | Multiple OEMs|
| 163    | SK Battery America               | Tier 1     | Multiple OEMs|
| 170    | SungEel Recycling Park Georgia  | Tier 2/3   | Multiple OEMs|
| 185    | Trenton Pressing Inc.           | Tier 1     | Multiple OEMs|
| 194    | Wabash National Corp.           | Tier 1     | Multiple OEMs|
| 196    | WIKA USA                        | Tier 1     | Multiple OEMs|
| 205    | ZF Gainesville LLC              | Tier 1/2   | Multiple OEMs|

Count: 47

Supporting row_ids: 1,2,6,8,10,23,24,28,37,40,53,76,77,83,84,95,96,98,100,102,105,106,123,124,125,130,147,158,163,170,185,194,196,205

Notes: The count includes all records that exactly match the filter conditions.",ok,,65536,40013,40013,2761,132177569821,179412052,1433585000,130427663000,2026-06-24T04:41:17.036551399Z,9d4339fcc168fc7a545c92f9fa981cb2d5b7ac7cfd0c4a831246f34ce760b970,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,5d09aa0e189021d4bda587f37e980e6a0d17ff6e3d562bc887ae8817c6aedea5,3057,
28,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"There are 3 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees.
 Freudenberg-NOK | Employment: 160 | Role: Thermal Management
 Hyundai Transys Georgia Powertrain | Employment: 130 | Role: Thermal Management
 Peerless-Winsmith Inc. | Employment: 160 | Role: Thermal Management",deepseek-r1:32b,"Answer: Not found in the data.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| No matching records found | | | |

Count: 0
Supporting row_ids: 
Notes: None of the companies in the KB have both ""Thermal Management"" or ""Power Electronics"" as their EV Supply Chain Role and fewer than 200 employees.",ok,,65536,40016,40016,553,27684973775,171598620,1430647000,25928091000,2026-06-24T04:41:44.783259956Z,34dce00d151933a4c7c5ac9d932559f0e6e05e01c564e5177fb1d99954ce4508,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,6cc101188b4e75e60600caeed4da3ebbf3962e9163475fa9acff141ef8a88db8,336,
29,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,"There are 23 distinct Georgia‑based companies that are classified as OEM Footprint or OEM Supply Chain

OEM Footprint

TI Fluid Systems
Tie Down Engineering
TN Americas Holding Inc.
Toyota Industries Group (TACG-TICA)
Trenton Pressing
Yazaki North America
YKK USA Inc.
ZF Gainesville LLC

OEM Supply Chain:

Trenton Pressing Inc.
Valeo
Vanguard National Trailer Corp.
Vernay
Vista Metals Corp.
Voestalpine Automotive Body Parts Inc.
Volvo Cars USA
Volvo Group North America
Wabash National Corp.
Wheelabrator Group Inc.
WIKA USA
Woodbridge Foam Corp.
Woory Industrial Co.
Yachiyo Manufacturing of America LLC
Yamaha Motor Manufacturing Corp.
ZF Gainesville LLC 
ZF Gainesville LLC appears in both categories, so it is counted once in the distinct company total.",deepseek-r1:32b,"Answer: There are 35 Georgia companies classified as either ""OEM Footprint"" or ""OEM Supply Chain"" that are relevant to electric vehicles (EVs). These companies and their details are listed in the Evidence table below.

Evidence:
| row_id | Company | Category | EV / Battery Relevant |
|---|---|---|---|
| 180 | TI Fluid Systems | OEM (Footprint) | Yes |
| 181 | TI Fluid Systems | OEM (Footprint) | Yes |
| 182 | Tie Down Engineering | OEM (Footprint) | Yes |
| 183 | TN Americas Holding Inc. | OEM (Footprint) | Yes |
| 184 | Toyota Industries Group (TACG-TICA) | OEM (Footprint) | Yes |
| 185 | Trenton Pressing | OEM (Footprint) | Yes |
| 186 | Trenton Pressing Inc. | OEM Supply Chain | Yes |
| 187 | Valeo | OEM Supply Chain | Yes |
| 188 | Vanguard National Trailer Corp. | OEM Supply Chain | Yes |
| 189 | Vernay | OEM Supply Chain | Yes |
| 190 | Vista Metals Corp. | OEM Supply Chain | Yes |
| 191 | Voestalpine Automotive Body Parts Inc. | OEM Supply Chain | Yes |
| 192 | Volvo Cars USA | OEM Supply Chain | Yes |
| 193 | Volvo Group North America | OEM Supply Chain | Yes |
| 194 | Wabash National Corp. | OEM Supply Chain | Yes |
| 195 | Wheelabrator Group Inc. | OEM Supply Chain | Yes |
| 196 | WIKA USA | OEM Supply Chain | Yes |
| 197 | Woodbridge Foam Corp. | OEM Supply Chain | Yes |
| 198 | Woory Industrial Co. | OEM Supply Chain | Yes |
| 199 | Yachiyo Manufacturing of America LLC | OEM Supply Chain | Yes |
| 200 | Yamaha Motor Manufacturing Corp. | OEM Supply Chain | Yes |
| 201 | Yazaki North America | OEM Footprint | Yes |
| 202 | YKK USA Inc. | OEM Footprint | Yes |
| 203 | ZF Gainesville LLC | OEM Supply Chain | Yes |
| 204 | ZF Gainesville LLC | OEM Supply Chain | Yes |
| 205 | ZF Gainesville LLC | OEM Footprint | Yes |

Count: 35

Supporting row_ids: 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205

Notes: All listed companies are either classified as ""OEM Footprint"" or ""OEM Supply Chain"" and marked as EV-relevant (""Yes"").",ok,,65536,40004,40004,1268,61292906727,177577423,1392560000,59590592000,2026-06-24T04:42:46.133458405Z,bbb73406ca04c72abc697e6769391ebf126ce6a8c53cae810d98fd24668f0efa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fbb6f3ea4203ea33e5b63a61403a863eeb2ac0ac98d40b96262742c76ab5a560,2043,
30,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?","Top 10 Georgia companies based on the employment size supply both General Automotive and have some EV relevance (Yes or Indirect): 

JTEKT North America Corp. | Employment: 860 
Kautex Inc. | Employment: 800 
Lark United Manufacturing Inc. | Employment: 700 
Fouts Brothers Fire Equipment | Employment: 630 
Arising Industries Inc. | Employment: 582 
Dinex Emissions Inc. | Employment: 500 
Lund International Inc. | Employment: 500 
Mack Trucks | Employment: 500 
Mando America Corp. | Employment: 460 
ACM Georgia LLC | Employment: 400",deepseek-r1:32b,"Answer: Based on the provided data, here are the top Georgia companies supplying both General Automotive and EV-specific components, ranked by employment size:

1. **TCI Powder Coatings** - 3000 employees
2. **TE Connectivity** - 1900 employees
3. **Vernay** - 1600 employees
4. **Duckyang** - 250 employees

Evidence:
| row_id | Company                | EV Supply Chain Role       | Employment |
|--------|------------------------|----------------------------|------------|
| 174    | TCI Powder Coatings    | Vehicle Assembly           | 3000       |
| 175    | TE Connectivity        | Vehicle Assembly           | 1900       |
| 189    | Vernay                 | Stamped and welded assemblies for OEMs | 1600       |
| 35     | Duckyang               | General Automotive         | 250        |

Count: 4

Supporting row_ids: 35, 174, 175, 189

Notes: These companies were selected based on their roles in both general automotive and EV-specific components.",ok,,65536,40010,40010,1742,83708855399,183267038,1406319000,81979916000,2026-06-24T04:44:09.904591139Z,105851d887189f4db4ec8555724d64c16cbe0d3614c5e33eeb12b1362f4af7fb,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,abbed47cc352d8def945027aae541b902dc4f182947302e0d43fb87de29b971c,961,
31,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and marked EV-relevant or indirectly EV-relevant.
Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect
Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect
Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect
Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect
Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect",deepseek-r1:32b,"Answer: There are 11 Georgia Tier 2/3 suppliers that produce lightweight aluminum or composite materials and are either EV Relevant or Indirectly EV Relevant. The details of these companies are provided in the Evidence table below.

Evidence:
| row_id | Company                          | Product / Service                                      | EV / Battery Relevant |
|--------|----------------------------------|-------------------------------------------------------|----------------------|
| 10     | Ecoplastic America Corporation   | Aluminum sheet for automotive bodies                   | Indirect             |
| 21     | Duckyang                         | High-quality electrodeposited (ED) copper foil         | Yes                  |
| 26     | Continental Automotive             | Rubber silicone molded components                      | Indirect             |
| 31     | Daesol Material Georgia, LLC    | Custom injection molded components                    | Indirect             |
| 36     | Eaton Corp.                     | Aluminum products for various markets including automotive | Indirect             |
| 41     | Ecoplastic Corporation          | Flexible shafts for automotive transmissions           | Indirect             |
| 84     | Hyundai Transys Georgia Powertrain | Electrical heaters, control units, and actuators    | Yes                  |
| 90     | Oneda Corp.                     | Lightweight structural automotive parts               | Indirect             |
| 129    | Novelis Inc.                    | Acoustic and thermally effective automotive components | Indirect             |
| 137    | Panasonic Automotive Systems Co.| Fluid carrying systems; steel pipe and tubes          | Indirect             |
| 163    | SK Battery America               | Engineered steel systems mounted in motor vehicles   | Indirect             |

Count: 11

Supporting row_ids: 10,21,26,31,36,41,84,90,129,137,163",ok,,65536,40010,40010,3254,156031501120,191602183,1410449000,154283748000,2026-06-24T04:46:46.003042504Z,b82821cb85f9528d72720d151aa26d635817f198a160f3af3e2abe5321bb78db,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,09fa0c351b103a2f45b3d67f2d36e494da3b14c2cb99f875d8b48bab62973778,1942,
32,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals.
GSC Steel Stamping LLC | Product: DC-to-DC converters",deepseek-r1:32b,"Answer: Only one Georgia company's product description includes terms related to EV powertrain electronics growth as specified:

Evidence:
| row_id | Company          | Product / Service                                                                 |
|--------|------------------|-----------------------------------------------------------------------------------|
| 196    | WIKA USA         | Vehicle power & data solutions; wiring harnesses and connectors                     |

Count: 1  
Supporting row_ids: 196  

Notes: The product description for WIKA USA includes ""HV and LV wiring harnesses for EVs and ICE vehicles,"" which aligns with high-voltage components. No other companies in the KB explicitly mention 'DC-to-DC', 'inverter', or 'motor controller' in their product descriptions.",ok,,65536,40023,40023,540,27050745161,181862522,1444218000,25300312000,2026-06-24T04:47:13.109935075Z,836668ec0e4b68ceb463424be6e61e55c7af3b3c39daf82628bcc2a750b803aa,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,9ce3ee361663bb2f1b26be50cb533341bca262d763ce9f9e0377897aabc39d11,797,
33,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector
TCI Powder Coatings | Employment: 3000 | Role: Vehicle Assembly
Teklas USA | Employment: 1800 | Role: Vehicle Assembly
Textron Specialized Vehicles | Employment: 1100 | Role: Vehicle Assembly",deepseek-r1:32b,"Answer: There are four Georgia automotive companies that employ over 1,000 workers and are categorized as ""Indirectly Relevant"" to the EV sector. These companies have a significant workforce ready for strategic pivoting into the EV sector.

Evidence:
| row_id | Company                     | Employment | EV / Battery Relevant |
|--------|-----------------------------|------------|-----------------------|
| 173    | TCI Powder Coatings         | 3000       | Indirect              |
| 175    | TE Connectivity             | 1900       | Indirect              |
| 176    | Teklas USA                  | 1800       | Indirect              |
| 177    | Textron Specialized Vehicles| 1100       | Indirect              |

Count: 4

Supporting row_ids: 173, 175, 176, 177",ok,,65536,40027,40027,733,36191004330,170398144,1455063000,34429743000,2026-06-24T04:47:49.367960755Z,f6e860b819112f5efe7db6c82bdf2a9f1b24ee4586a3b298ba9474a730891c41,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,e1981523da34ad657f0cc81bb24d9eac51e9aba4e48400e7c675a6a807c705a8,768,
34,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?","The 4 companies with the largest thermal-management-related employment in Georgia are:
ZF Gainesville LLC: 170000 employees
Novelis Inc.: 200 employees
Freudenberg-NOK: 160 employees
Peerless-Winsmith Inc.: 160 employees
Freudenberg-NOK and Peerless-Winsmith Inc. tie at 160 employees, so both are included.",deepseek-r1:32b,"Answer: Four Georgia companies involved in EV thermal management are listed below with their respective employee counts. The largest employer in this sector is ZF Gainesville LLC with 170,000 employees.

Evidence:
| row_id | Company                     | EV Supply Chain Role          | Employment |
|--------|-----------------------------|-------------------------------|------------|
| 203    | ZF Gainesville LLC          | EV body, powertrain, and thermal components | 170,000   |
| 205    | ZF Gainesville LLC          | EV thermal systems and electronics | 106,100   |
| 204    | ZF Gainesville LLC          | EV thermal management and power electronics | 17,500    |
| 60     | Novelis Inc.                | Thermal Management            | 200        |

Count: 4

Supporting row_ids: 60, 203, 204, 205",ok,,65536,40007,40007,969,47224585907,187133053,1406474000,45500020000,2026-06-24T04:48:36.647140883Z,62b5bf54b0fcbe1cda3d23fc825e1eeca6045262d6f608aeb6aa40414eec6452,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,3115491b79273250d4d9e1444ac8b7d80ee4e7f583afd2513fc1fd10e94452b0,808,
35,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are:
Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant
Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant
Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant
ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing",deepseek-r1:32b,"Answer: There are 3 companies involved in thermal-related products or services. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company                     | EV Supply Chain Role               | Primary Facility Type |
|---|---|---|---|
| 60    | Freudenberg-NOK             | Thermal Management                 | Manufacturing Plant   |
| 180   | TI Fluid Systems           | Vehicle safety systems OEM (EV + ICE) | Engineering / Operations |
| 203   | ZF Gainesville LLC         | EV body, powertrain, and thermal components | Manufacturing          |

Count: 3

Supporting row_ids: 60, 180, 203",ok,,65536,40008,40008,814,39879534312,171355158,1409753000,38162839000,2026-06-24T04:49:16.592007234Z,df5a46a6488d50c591f7c829be029b343ddec139e550ef37636a0909d6661493,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,643049fdfc0c8dda3d3eed1e6f52aebb769435ff9d292118287d7ccf9fe9186a,631,
36,Which Tier 1/2 Georgia companies listed under General Automotive?,"There are 11 Tier 1/2 Georgia companies listed under General Automotive:
Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive
Hitachi Astemo [Tier 1/2] | Role: General Automotive
Hwashin [Tier 1/2] | Role: General Automotive
Hyundai & LG Energy Solution (LGES) [Tier 1/2] | Role: General Automotive
IMS Gear Georgia Inc. [Tier 1/2] | Role: General Automotive
JAC Products Inc. [Tier 1/2] | Role: General Automotive
Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive
Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive
Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive
Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive
Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive",deepseek-r1:32b,"Answer: There are 10 Tier 1/2 Georgia companies listed under General Automotive. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company                          | Category   | EV Supply Chain Role |
|--------|----------------------------------|------------|-----------------------|
| 10     | Fouts Brothers Fire Equipment   | Tier 1/2   | General Automotive    |
| 79     | Hwashin                         | Tier 1/2   | General Automotive    |
| 87     | IMS Gear Georgia Inc.           | Tier 1/2   | General Automotive    |
| 89     | JAC Products Inc.               | Tier 1/2   | General Automotive    |
| 93     | Hyundai Industrial Co.          | Tier 1/2   | General Automotive    |
| 99     | Hyundai MOBIS (Georgia)         | Tier 1/2   | General Automotive    |
| 130    | Hyundai Transys Georgia Seating Systems | Tier 1/2 | General Automotive    |
| 145    | Inalfa Roof Systems Inc.        | Tier 1/2   | General Automotive    |
| 150    | Racemark International LLC       | Tier 1/2   | General Automotive    |
| 165    | Jefferson Southern Corp.        | Tier 1/2   | General Automotive    |

Count: 10

Supporting row_ids: 10,79,87,89,93,99,130,145,150,165",ok,,65536,39999,39999,3663,175433179370,178431645,1390091000,173729291000,2026-06-24T04:52:12.076294644Z,97fb7af207ec43180f4ad91e85fe9721d4f49255319ffcf1d5fb12f76e50469e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d4d6b6a58418d9003adc013803e1e9a9a940203d28c19f1b9a483a82719571e,1209,
37,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,"There are 5 thermal-management-related companies in Georgia.

ZF Gainesville LLC | Employment: 170000
Novelis Inc. | Employment: 200
Freudenberg-NOK | Employment: 160
Peerless-Winsmith Inc. | Employment: 160
Hyundai Transys Georgia Powertrain | Employment: 130

Total employment across the 5 distinct companies is 170650.",deepseek-r1:32b,"Answer: The demand for thermal management solutions is reflected by 1 company in Georgia specializing in this area, employing 200 individuals.

Evidence:
| row_id | Company                     | EV Supply Chain Role       | Employment |
|--------|-----------------------------|----------------------------|------------|
| 60     | Freudenberg-NOK              | Thermal Management         | 200        |

Count: 1

Supporting row_ids: 60",ok,,65536,40006,40006,691,34132110618,187536301,1408025000,32402893000,2026-06-24T04:52:46.275856825Z,ea4bdf07b516b1541608815bb061586963bd46df46757245c0ebc277b526286b,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1727e5ef99b1fc6d4b92f484807976dcc2e199f0788871fac3d9724fbf3eb0ba,437,
38,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 2 Georgia companies involved in battery recycling or end-of-life processing:
Enplas USA Inc. | Product: Recycler of lithium ion batteries
F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider",deepseek-r1:32b,"Answer: There are three Georgia companies involved in battery recycling or second-life battery processing:

1. **EVCO Plastics** - Recycles copper and precious metals.
2. **F&P Georgia Manufacturing** - Recycles lithium-ion batteries and provides raw materials.
3. **Enplas USA Inc.** - Recycles lithium-ion batteries.

These companies contribute to the circular economy by focusing on battery recycling, which helps reduce waste and promotes sustainable practices in the automotive industry.

Evidence:
| row_id | Company                  | Product / Service                                      |
|--------|--------------------------|-------------------------------------------------------|
| 52     | EVCO Plastics            | Recycler of copper, precious metals, and non-ferrous materials |
| 53     | F&P Georgia Manufacturing | Lithium-ion battery recycler and raw materials provider |
| 58     | Enplas USA Inc.          | Recycler of lithium ion batteries                     |

Count: 3

Supporting row_ids: 52, 53, 58",ok,,65536,40007,40007,2143,103040170187,186520572,1406866000,101316733000,2026-06-24T04:54:29.388793403Z,e9bad26e269225c344e6022fa6bb9fa2f2e368b7e4e8cb3a4b2422cebe868007,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,560ea3c1f9c604f3e61f4128c26f662ef447b1775e2597a707837a9e14f0304b,1028,
39,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to play an innovation-stage role through research, development, or prototyping activity.
Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",deepseek-r1:32b,"Answer: The Georgia supplier involved in research and development activities is **Remark International LLC**. This conclusion is based on the record indicating its primary facility type as ""R&D"" with a focus on engine parts for electric vehicles (EV).

Evidence:
| row_id | Company                  | Primary Facility Type | Product / Service                                      |
|--------|--------------------------|-----------------------|------------------------------------------------------|
| 150    | Remark International LLC | R&D                   | Manufacturing and R&D engine parts for EV             |

Count: 1  
Supporting row_ids: 150",ok,,65536,40006,40006,382,19649668979,200422426,1415346000,17896457000,2026-06-24T04:54:49.115923452Z,08efddf5d8f22cd777f55ee6b8e9b6630cfc16177e646e991b823cd8913337f5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b1bcd911a05b7cb7b85d1585f78505f686276d4a2b3d6405e17e525abc8d496a,652,
40,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian.
Duckyang
GSC Steel Stamping LLC
Hyundai Transys Georgia Powertrain
Enchem America Inc.
Racemark International LLC",deepseek-r1:32b,"Answer: There is one Georgia supplier found in the data that serves both traditional OEMs and EV-native OEMs, demonstrating dual-platform supply capability.

Evidence:
| row_id | Company       | Primary OEMs                |
|--------|---------------|-----------------------------|
| 35     | Duckyang      | Hyundai Kia Rivian          |

Count: 1

Supporting row_ids: 35",ok,,65536,40009,40009,723,35648484492,187967737,1409605000,33921593999,2026-06-24T04:55:24.821000529Z,28fefcee6c0628e1d4111d897ef1aff83118bfcae22c5c645061294cfdaf2e50,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,d34806d7c5520c3ea18ddaeb7bb01bab8828e10c70ab91b7e600d54c50efde70,372,
41,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Georgia areas with existing chemical manufacturing infrastructure:
Covington, Morgan County: Archer Aviation Inc.
Norcross, Gwinnett County: Arising Industries Inc.",deepseek-r1:32b,"Answer: Not found in the data.

Evidence:
| row_id | Company | Industry Group | Product / Service |
|---|---|---|---|
| None | None | None | None |

Count: 0
Supporting row_ids: 
Notes: No companies with ""Chemicals and Allied Products"" industry group were found in the KB.",ok,,65536,40005,40005,753,36989477300,179208965,1404815000,35280031000,2026-06-24T04:56:01.868148712Z,8cd67883c2dd091c909596dfe48b06dcdb93b9f3b4080dab7d39aa964daa61d6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,af71393712ec7c288b0c056a5c69a38ca4b624f64a2cfb601001fc765c9d340d,272,
42,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?","There is only 1 Georgia area with an R&D facility type in the automotive sector:
Gray, Jones County | Company: Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",deepseek-r1:32b,"Answer: There is one Georgia area with an R&D facility type in the automotive sector suitable for EV technology development centers.

Evidence:
| row_id | Company                | Primary Facility Type | Industry Group               |
|--------|------------------------|-----------------------|------------------------------|
| 158    | Trenton Pressing Inc.  | Manufacturing plant   | Automotive precision components |

Count: 1

Supporting row_ids: 158

Notes: The identified R&D facility is located in Dade County, indicating potential infrastructure for EV tech development.",ok,,65536,40009,40009,651,32172523538,182897441,1402492000,30454759000,2026-06-24T04:56:34.105123816Z,f5ce1255e1cae100a1672b2755fae6ef7574ee37aa995bd4e1777d1e4cd355f5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,7915c44cbf25f1fbb9ed0d0c66bf4460bda692b89c831d82704dc4e4356ebac9,578,
