question_number,question,answer,model,num_ctx,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration
25,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"Q: Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.
Answer: ACM Georgia LLC, Adient, AVS, Big Tex Trailer Manufacturing Inc., Blue Ridge Manufacturing, Bonnell Aluminum, Bridgestone Bandag, Carcoustics USA, Continental Automotive, Continental Tire the Americas LLC, DAEHAN Solution Georgia LLC, Daesol Ausys, Daesol Material Georgia, LLC, Daimler Truck North America, DAS Corp., Decostar Industries, DeKalb Tool & Die Inc., Denkai America, Denso Manufacturing Georgia, Die-Tech Industries Inc., Dinex Emissions Inc., Dongwon Autopart Technology Georgia LLC, Dorsett Industries Inc., Down 2 Earth Trailers, Duckyang, Eaton Corp., Ecoplastic America Corporation, Ecoplastic Corporation, Elan Technology Inc., Enchem America Inc., Enplas USA Inc., Erdrich USA Inc., EVCO Plastics, F&P Georgia Manufacturing, Fanello Industries Inc., First American Resources, Flambeau Inc., Fouts Brothers Fire Equipment, FOX Factory, Freudenberg-NOK, FREYR Battery, GEDIA Georgia LLC, Global Powertrain Systems LLC, GLOVIS Georgia LLC, Goodyear Tire & Rubber Co., Great Dane LP, Great Dane Trailers, Grudem, GSC Steel Stamping LLC, Haering Precision USA LP, Hanon Systems USA LLC, HELLA Automotive Sales Inc., HEXPOL Compounding Corp., Hitachi Astemo, Hitachi Astemo Americas Inc., Hollingsworth & Vose Co., Honda Development & Manufacturing, Hwashin, Hyundai & LG Energy Solution (LGES), Hyundai Industrial Co., Hyundai MOBIS (Georgia), Hyundai Motor Group, Hyundai Transys Georgia Powertrain, Hyundai Transys Georgia Seating Systems, IMMI, IMS Gear Georgia Inc., Inalfa Roof Systems Inc., JAC Products Inc., Jefferson Southern Corp., Jefferson Southern Corporation, Joon Georgia, Inc., JTEKT North America Corp., Kautex Inc., Kia Georgia Inc., KTX America Corporation, Kumho Tire USA Inc., Kyungshin America Corp., Lark United Manufacturing Inc., Lear Corporation, Lehigh Technologies Inc., Linde + Wiemann, Lund International Inc., Lund International Inc./Ventshade Division, Lyle Industries Inc., Lyle Industries Inc., Mack Trucks, Magna International, Mando America Corp., Master Craft Engineering Inc., MAT Heavy Duty, Maxxis International USA, Mercedes-Benz USA LLC, Michelin Tread Technologies, Milliken & Co./Valway Plant, Minebea AccessSolutions USA Inc., Mobis Alabama LLC, MollerTech LLC, Morgan Corp., Murata Electronics North America Inc., Neaton Rome Inc., Nidec Elesys Americas Corp., NIFCO KTW America Corp., Nile Automotive, Nisshinbo Automotive Manufacturing Inc., Nivel Parts & Manufacturing Co. LLC, Novelis Inc., Novelis Inc., Novelis Inc., NVH Korea, Oneda Corp., OTR Wheel Engineering Inc., Paccar, PAI Industries Inc., Pak-Lite Inc., Panasonic Automotive Systems Co., Panasonic Automotive Systems Co., Panduit Corp., Peerless-Winsmith Inc., Perkins Small Engines LLC, Peterson Spring, PHA Body Systems LLC, Piedmont Automotive Products Inc., PIOLAX Corp., Pirelli Tire North America LLC, Porsche Cars North America Inc., PPG Industries Inc., Propex Operating Co. LLC, QSR Inc., Racemark International LLC, RealTruck, Rivian Automotive, Robert Bosch LLC, SAFT America Inc., Sejong Georgia LLC, Seohan Auto USA, Seoyon E-HWA Interior Systems, Sewon America Inc., Sewon America Inc., Sewon America Inc., SHIROKI North America Inc, SK Battery America, SKF USA Inc., Solvay Specialty Polymers USA LLC, Southern Switches Corp., SRG Global Inc., Stryten Energy, Suhner Manufacturing Corp., SungEel Recycling Park Georgia, Superior Essex Inc., Suzuki Manufacturing of America Corp., TCI Powder Coatings, TDK Components USA Inc., TE Connectivity, Teklas USA, Textron Specialized Vehicles, Thermal Ceramics Inc., Thomson Plastics Inc., TI Fluid Systems, TI Fluid Systems, Tie Down Engineering, TN Americas Holding Inc., Toyota Industries Group (TACG-TICA), Trenton Pressing, Trenton Pressing Inc., Valeo, Vanguard National Trailer Corp., Vernay, Vista Metals Corp., Voestalpine Automotive Body Parts Inc., Volvo Cars USA, Volvo Group North America, Wabash National Corp., Wheelabrator Group Inc., WIKA USA, Woodbridge Foam Corp., Woory Industrial Co., Yachiyo Manufacturing of America LLC, Yamaha Motor Manufacturing Corp., Yazaki North America, YKK USA Inc., ZF Gainesville LLC, ZF Gainesville LLC, ZF Gainesville LLC
Supporting companies/rows: ACM Georgia LLC (row_id: 1), Adient (row_id: 2), AVS (row_id: 14), Big Tex Trailer Manufacturing Inc. (row_id: 16), Blue Ridge Manufacturing (row_id: 18), Bonnell Aluminum (row_id: 19), Bridgestone Bandag (row_id: 23), Carcoustics USA (row_id: 24), Continental Automotive (row_id: 27), Continental Tire the Americas LLC (row_id: 28), DAEHAN Solution Georgia LLC (row_id: 30), Daesol Ausys (row_id: 31), Daesol Material Georgia, LLC (row_id: 32), Daimler Truck North America (row_id: 33), DAS Corp. (row_id: 34), Decostar Industries (row_id: 35), DeKalb Tool & Die Inc. (row_id: 36), Denkai America (row_id: 37), Denso Manufacturing Georgia (row_id: 38), Die-Tech Industries Inc. (row_id: 39), Dinex Emissions Inc. (row_id: 40), Dongwon Autopart Technology Georgia LLC (row_id: 41), Dorsett Industries Inc. (row_id: 42), Down 2 Earth Trailers (row_id: 43), Duckyang (row_id: 44), Eaton Corp. (row_id: 45), Ecoplastic America Corporation (row_id: 46), Ecoplastic Corporation (row_id: 47), Elan Technology Inc. (row_id: 48), Enchem America Inc. (row_id: 49), Enplas USA Inc. (row_id: 50), Erdrich USA Inc. (row_id: 51), EVCO Plastics (row_id: 52), F&P Georgia Manufacturing (row_id: 53), Fanello Industries Inc. (row_id: 54), First American Resources (row_id: 55), Flambeau Inc. (row_id: 56), Fouts Brothers Fire Equipment (row_id: 57), FOX Factory (row_id: 58), Freudenberg-NOK (row_id: 59), Freudenberg-NOK (row_id: 60), FREYR Battery (row_id: 61), GEDIA Georgia LLC (row_id: 62), Global Powertrain Systems LLC (row_id: 63), GLOVIS Georgia LLC (row_id: 64), Goodyear Tire & Rubber Co. (row_id: 65), Great Dane LP (row_id: 66), Great Dane Trailers (row_id: 67), Grudem (row_id: 68), GSC Steel Stamping LLC (row_id: 69), Haering Precision USA LP (row_id: 70), Haering Precision USA LP (row_id: 71), Hanon Systems USA LLC (row_id: 72), HELLA Automotive Sales Inc. (row_id: 73), HEXPOL Compounding Corp. (row_id: 74), Hitachi Astemo (row_id: 75), Hitachi Astemo Americas Inc. (row_id: 76), Hollingsworth & Vose Co. (row_id: 77), Honda Development & Manufacturing (row_id: 78), Hwashin (row_id: 79), Hyundai & LG Energy Solution (LGES) (row_id: 80), Hyundai Industrial Co. (row_id: 81), Hyundai MOBIS (Georgia) (row_id: 82), Hyundai Motor Group (row_id: 83), Hyundai Transys Georgia Powertrain (row_id: 84), Hyundai Transys Georgia Seating Systems (row_id: 85), IMMI (row_id: 86), IMS Gear Georgia Inc. (row_id: 87), Inalfa Roof Systems Inc. (row_id: 88), JAC Products Inc. (row_id: 89), Jefferson Southern Corp. (row_id: 90), Jefferson Southern Corporation (row_id: 91), Joon Georgia, Inc. (row_id: 92), JTEKT North America Corp. (row_id: 93), Kautex Inc. (row_id: 94), Kia Georgia Inc. (row_id: 95), KTX America Corporation (row_id: 96), Kumho Tire USA Inc. (row_id: 97), Kyungshin America Corp. (row_id: 98), Lark United Manufacturing Inc. (row_id: 99), Lear Corporation (row_id: 100), Lehigh Technologies Inc. (row_id: 101), Linde + Wiemann (row_id: 102), Lund International Inc. (row_id: 103), Lund International Inc./Ventshade Division (row_id: 104), Lyle Industries Inc. (row_id: 105), Lyle Industries Inc. (row_id: 106), Mack Trucks (row_id: 107), Magna International (row_id: 108), Mando America Corp. (row_id: 109), Master Craft Engineering Inc. (row_id: 110), MAT Heavy Duty (row_id: 111), Maxxis International USA (row_id: 112), Mercedes-Benz USA LLC (row_id: 113), Michelin Tread Technologies (row_id: 114), Milliken & Co./Valway Plant (row_id: 115), Minebea AccessSolutions USA Inc. (row_id: 116), Mobis Alabama LLC (row_id: 117), MollerTech LLC (row_id: 118), Morgan Corp. (row_id: 119), Murata Electronics North America Inc. (row_id: 120), Neaton Rome Inc. (row_id: 121), Nidec Elesys Americas Corp. (row_id: 122), NIFCO KTW America Corp. (row_id: 123), Nile Automotive (row_id: 124), Nisshinbo Automotive Manufacturing Inc. (row_id: 125), Nivel Parts & Manufacturing Co. LLC (row_id: 126), Novelis Inc. (row_id: 127), Novelis Inc. (row_id: 128), Novelis Inc. (row_id: 129), NVH Korea (row_id: 130), Oneda Corp. (row_id: 131), OTR Wheel Engineering Inc. (row_id: 132), Paccar (row_id: 133), PAI Industries Inc. (row_id: 134), Pak-Lite Inc. (row_id: 135), Panasonic Automotive Systems Co. (row_id: 136), Panasonic Automotive Systems Co. (row_id: 137), Panduit Corp. (row_id: 138), Peerless-Winsmith Inc. (row_id: 139), Perkins Small Engines LLC (row_id: 140), Peterson Spring (row_id: 141), PHA Body Systems LLC (row_id: 142), Piedmont Automotive Products Inc. (row_id: 143), PIOLAX Corp. (row_id: 144), Pirelli Tire North America LLC (row_id: 145), Porsche Cars North America Inc. (row_id: 146), PPG Industries Inc. (row_id: 147), Propex Operating Co. LLC (row_id: 148), QSR Inc. (row_id: 149), Racemark International LLC (row_id: 150), RealTruck (row_id: 151), Rivian Automotive (row_id: 152), Robert Bosch LLC (row_id: 153), SAFT America Inc. (row_id: 154), Sejong Georgia LLC (row_id: 155), Seohan Auto USA (row_id: 156), Seoyon E-HWA Interior Systems (row_id: 158), Sewon America Inc. (row_id: 159), Sewon America Inc. (row_id: 160), Sewon America Inc. (row_id: 161), SHIROKI North America Inc (row_id: 162), SK Battery America (row_id: 163), SKF USA Inc. (row_id: 164), Solvay Specialty Polymers USA LLC (row_id: 165), Southern Switches Corp. (row_id: 166), SRG Global Inc. (row_id: 167), Stryten Energy (row_id: 168), Suhner Manufacturing Corp. (row_id: 169), SungEel Recycling Park Georgia (row_id: 170), Superior Essex Inc. (row_id: 171), Suzuki Manufacturing of America Corp. (row_id: 172), TCI Powder Coatings (row_id: 173), TDK Components USA Inc. (row_id: 174), TE Connectivity (row_id: 175), Teklas USA (row_id: 176), Textron Specialized Vehicles (row_id: 177), Thermal Ceramics Inc. (row_id: 178), Thomson Plastics Inc. (row_id: 179), TI Fluid Systems (row_id: 180), TI Fluid Systems (row_id: 181), Tie Down Engineering (row_id: 182), TN Americas Holding Inc. (row_id: 183), Toyota Industries Group (TACG-TICA) (row_id: 184), Trenton Pressing (row_id: 185), Trenton Pressing Inc. (row_id: 186), Valeo (row_id: 187), Vanguard National Trailer Corp. (row_id: 188), Vernay (row_id: 189), Vista Metals Corp. (row_id: 190), Voestalpine Automotive Body Parts Inc. (row_id: 191), Volvo Cars USA (row_id: 192), Volvo Group North America (row_id: 193), Wabash National Corp. (row_id: 194), Wheelabrator Group Inc. (row_id: 195), WIKA USA (row_id: 196), Woodbridge Foam Corp. (row_id: 197), Woory Industrial Co. (row_id: 198), Yachiyo Manufacturing of America LLC (row_id: 199), Yamaha Motor Manufacturing Corp. (row_id: 200), Yazaki North America (row_id: 201), YKK USA Inc. (row_id: 202), ZF Gainesville LLC (row_id: 203), ZF Gainesville LLC (row_id: 204), ZF Gainesville LLC (row_id: 205)
Notes: The companies listed are Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.",mistral-small3.2:24b,65536,41340,3640,477627656636,173825366,371372003,475596831943
26,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"Q: Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.
Answer:
1. Archer Aviation Inc. (row_id: 8)
   - Product / Service: Powder coatings for automotive and other industries

2. Arising Industries Inc. (row_id: 9)
   - Product / Service: Rubber powders for tires

Supporting companies/rows:
- Archer Aviation Inc. (row_id: 8)
- Arising Industries Inc. (row_id: 9)

Notes: None",mistral-small3.2:24b,65536,41330,114,16267483545,164141129,1517509731,14402185761
27,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","Q: Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?
Answer: Not found in the data.
Supporting companies/rows: Not found in the data.
Notes: The data does not provide information about EV Supply Chain Roles served by only a single company.",mistral-small3.2:24b,65536,41338,73,11365278229,175861715,1893707258,9128808743
28,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","Q: Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?
Answer: Not found in the data.
Supporting companies/rows: None
Notes: None",mistral-small3.2:24b,65536,41332,46,7618593145,166352915,1534614009,5772514670
29,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","Q: For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?
Answer: Not found in the data.
Supporting companies/rows: Not found in the data.
Notes: The question references ""Hyundai Metaplant,"" which is not found in the JSONL knowledge base.",mistral-small3.2:24b,65536,41339,77,10311284039,167376993,347804976,9621152844
30,"Identify Georgia Tier 2/3 suppliers that are EV Relevant, classified as General Automotive, and provide materials to Battery Cell or Battery Pack companies, suggesting supply chain misalignment risk.","Q: Identify Georgia Tier 2/3 suppliers that are EV Relevant, classified as General Automotive, and provide materials to Battery Cell or Battery Pack companies, suggesting supply chain misalignment risk.
Answer: Not found in the data.
Supporting companies/rows: None
Notes: None",mistral-small3.2:24b,65536,41347,61,8327802097,166148092,371779887,7629500201
31,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"Q: Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').
Answer: ACM Georgia LLC, Adient, ADVICS Manufacturing Georgia LLC, Ajin Georgia, ALBAform Inc., Anovion Technologies, Apache Mills Inc., Archer Aviation Inc., Arising Industries Inc., Arising Industries Inc., Ascend Elements, Aspen Aerogels, Aurubis, AVS, Beaver Manufacturing Co. Inc., Big Tex Trailer Manufacturing Inc., Blue Bird Corp., Blue Ridge Manufacturing, Bonnell Aluminum, Boogook Industries, Bosal Industries Georgia, Bosch (Automotive Division), Bridgestone Bandag, Carcoustics USA, Club Car LLC, Constellium Automotive USA, Continental Automotive, Continental Tire the Americas LLC, Daechang Seat Company, DAEHAN Solution Georgia LLC, Daesol Ausys, Daesol Material Georgia, LLC, Daimler Truck North America, DAS Corp., Decostar Industries, DeKalb Tool & Die Inc., Denkai America, Denso Manufacturing Georgia, Die-Tech Industries Inc., Dinex Emissions Inc., Dongwon Autopart Technology Georgia LLC, Dorsett Industries Inc., Down 2 Earth Trailers, Duckyang, Eaton Corp., Ecoplastic America Corporation, Ecoplastic Corporation, Elan Technology Inc., Enchem America Inc., Enplas USA Inc., Erdrich USA Inc., EVCO Plastics, F&P Georgia Manufacturing, Fanello Industries Inc., First American Resources, Flambeau Inc., Fouts Brothers Fire Equipment, FOX Factory, Freudenberg-NOK, Freudenberg-NOK, FREYR Battery, GEDIA Georgia LLC, Global Powertrain Systems LLC, GLOVIS Georgia LLC, Goodyear Tire & Rubber Co., Great Dane LP, Great Dane Trailers, Grudem, GSC Steel Stamping LLC, Haering Precision USA LP, Haering Precision USA LP, Hanon Systems USA LLC, HELLA Automotive Sales Inc., HEXPOL Compounding Corp., Hitachi Astemo, Hitachi Astemo Americas Inc., Hollingsworth & Vose Co., Honda Development & Manufacturing, Hwashin, Hyundai & LG Energy Solution (LGES), Hyundai Industrial Co., Hyundai MOBIS (Georgia), Hyundai Motor Group, Hyundai Transys Georgia Powertrain, Hyundai Transys Georgia Seating Systems, IMMI, IMS Gear Georgia Inc., Inalfa Roof Systems Inc., JAC Products Inc., Jefferson Southern Corp., Jefferson Southern Corporation, Joon Georgia, Inc., JTEKT North America Corp., Kautex Inc., Kia Georgia Inc., KTX America Corporation, Kumho Tire USA Inc., Kyungshin America Corp., Lark United Manufacturing Inc., Lear Corporation, Lehigh Technologies Inc., Linde + Wiemann, Lund International Inc., Lund International Inc./Ventshade Division, Lyle Industries Inc., Lyle Industries Inc., Mack Trucks, Magna International, Mando America Corp., Master Craft Engineering Inc., MAT Heavy Duty, Maxxis International USA, Mercedes-Benz USA LLC, Michelin Tread Technologies, Milliken & Co./Valway Plant, Minebea AccessSolutions USA Inc., Mobis Alabama LLC, MollerTech LLC, Morgan Corp., Murata Electronics North America Inc., Neaton Rome Inc., Nidec Elesys Americas Corp., NIFCO KTW America Corp., Nile Automotive, Nisshinbo Automotive Manufacturing Inc., Nivel Parts & Manufacturing Co. LLC, Novelis Inc., Novelis Inc., Novelis Inc., NVH Korea, Oneda Corp., OTR Wheel Engineering Inc., Paccar, PAI Industries Inc., Pak-Lite Inc., Panasonic Automotive Systems Co., Panasonic Automotive Systems Co., Panduit Corp., Peerless-Winsmith Inc., Perkins Small Engines LLC, Peterson Spring, PHA Body Systems LLC, Piedmont Automotive Products Inc., PIOLAX Corp., Pirelli Tire North America LLC, Porsche Cars North America Inc., PPG Industries Inc., Propex Operating Co. LLC, QSR Inc., Racemark International LLC, RealTruck, Rivian Automotive, Robert Bosch LLC, SAFT America Inc., Sejong Georgia LLC, Seohan Auto USA, Seoyon E-HWA Interior Systems, Sewon America Inc., Sewon America Inc., Sewon America Inc., SHIROKI North America Inc, SK Battery America, SKF USA Inc., Solvay Specialty Polymers USA LLC, Southern Switches Corp., SRG Global Inc., Stryten Energy, Suhner Manufacturing Corp., SungEel Recycling Park Georgia, Superior Essex Inc., Suzuki Manufacturing of America Corp., TCI Powder Coatings, TDK Components USA Inc., TE Connectivity, Teklas USA, Textron Specialized Vehicles, Thermal Ceramics Inc., Thomson Plastics Inc., TI Fluid Systems, TI Fluid Systems, Tie Down Engineering, TN Americas Holding Inc., Toyota Industries Group (TACG-TICA), Trenton Pressing, Trenton Pressing Inc., Valeo, Vanguard National Trailer Corp., Vernay, Vista Metals Corp., Voestalpine Automotive Body Parts Inc., Volvo Cars USA, Volvo Group North America, Wabash National Corp., Wheelabrator Group Inc., WIKA USA, Woodbridge Foam Corp., Woory Industrial Co., Yachiyo Manufacturing of America LLC, Yamaha Motor Manufacturing Corp., Yazaki North America, YKK USA Inc., ZF Gainesville LLC, ZF Gainesville LLC, ZF Gainesville LLC
Supporting companies/rows:
ACM Georgia LLC (row_id: 1), Adient (row_id: 2), ADVICS Manufacturing Georgia LLC (row_id: 3), Ajin Georgia (row_id: 4), ALBAform Inc. (row_id: 5), Anovion Technologies (row_id: 6), Apache Mills Inc. (row_id: 7), Archer Aviation Inc. (row_id: 8), Arising Industries Inc. (row_id: 9), Arising Industries Inc. (row_id: 10), Ascend Elements (row_id: 11), Aspen Aerogels (row_id: 12), Aurubis (row_id: 13), AVS (row_id: 14), Beaver Manufacturing Co. Inc. (row_id: 15), Big Tex Trailer Manufacturing Inc. (row_id: 16), Blue Bird Corp. (row_id: 17), Blue Ridge Manufacturing (row_id: 18), Bonnell Aluminum (row_id: 19), Boogook Industries (row_id: 20), Bosal Industries Georgia (row_id: 21), Bosch (Automotive Division) (row_id: 22), Bridgestone Bandag (row_id: 23), Carcoustics USA (row_id: 24), Club Car LLC (row_id: 25), Constellium Automotive USA (row_id: 26), Continental Automotive (row_id: 27), Continental Tire the Americas LLC (row_id: 28), Daechang Seat Company (row_id: 29), DAEHAN Solution Georgia LLC (row_id: 30), Daesol Ausys (row_id: 31), Daesol Material Georgia, LLC (row_id: 32), Daimler Truck North America (row_id: 33), DAS Corp. (row_id: 34), Decostar Industries (row_id: 35), DeKalb Tool & Die Inc. (row_id: 36), Denkai America (row_id: 37), Denso Manufacturing Georgia (row_id: 38), Die-Tech Industries Inc. (row_id: 39), Dinex Emissions Inc. (row_id: 40), Dongwon Autopart Technology Georgia LLC (row_id: 41), Dorsett Industries Inc. (row_id: 42), Down 2 Earth Trailers (row_id: 43), Duckyang (row_id: 44), Eaton Corp. (row_id: 45), Ecoplastic America Corporation (row_id: 46), Ecoplastic Corporation (row_id: 47), Elan Technology Inc. (row_id: 48), Enchem America Inc. (row_id: 49), Enplas USA Inc. (row_id: 50), Erdrich USA Inc. (row_id: 51), EVCO Plastics (row_id: 52), F&P Georgia Manufacturing (row_id: 53), Fanello Industries Inc. (row_id: 54), First American Resources (row_id: 55), Flambeau Inc. (row_id: 56), Fouts Brothers Fire Equipment (row_id: 57), FOX Factory (row_id: 58), Freudenberg-NOK (row_id: 59), Freudenberg-NOK (row_id: 60), FREYR Battery (row_id: 61), GEDIA Georgia LLC (row_id: 62), Global Powertrain Systems LLC (row_id: 63), GLOVIS Georgia LLC (row_id: 64), Goodyear Tire & Rubber Co. (row_id: 65), Great Dane LP (row_id: 66), Great Dane Trailers (row_id: 67), Grudem (row_id: 68), GSC Steel Stamping LLC (row_id: 69), Haering Precision USA LP (row_id: 70), Haering Precision USA LP (row_id: 71), Hanon Systems USA LLC (row_id: 72), HELLA Automotive Sales Inc. (row_id: 73), HEXPOL Compounding Corp. (row_id: 74), Hitachi Astemo (row_id: 75), Hitachi Astemo Americas Inc. (row_id: 76), Hollingsworth & Vose Co. (row_id: 77), Honda Development & Manufacturing (row_id: 78), Hwashin (row_id: 79), Hyundai & LG Energy Solution (LGES) (row_id: 80), Hyundai Industrial Co. (row_id: 81), Hyundai MOBIS (Georgia) (row_id: 82), Hyundai Motor Group (row_id: 83), Hyundai Transys Georgia Powertrain (row_id: 84), Hyundai Transys Georgia Seating Systems (row_id: 85), IMMI (row_id: 86), IMS Gear Georgia Inc. (row_id: 87), Inalfa Roof Systems Inc. (row_id: 88), JAC Products Inc. (row_id: 89), Jefferson Southern Corp. (row_id: 90), Jefferson Southern Corporation (row_id: 91), Joon Georgia, Inc. (row_id: 92), JTEKT North America Corp. (row_id: 93), Kautex Inc. (row_id: 94), Kia Georgia Inc. (row_id: 95), KTX America Corporation (row_id: 96), Kumho Tire USA Inc. (row_id: 97), Kyungshin America Corp. (row_id: 98), Lark United Manufacturing Inc. (row_id: 99), Lear Corporation (row_id: 100), Lehigh Technologies Inc. (row_id: 101), Linde + Wiemann (row_id: 102), Lund International Inc. (row_id: 103), Lund International Inc./Ventshade Division (row_id: 104), Lyle Industries Inc. (row_id: 105), Lyle Industries Inc. (row_id: 106), Mack Trucks (row_id: 107), Magna International (row_id: 108), Mando America Corp. (row_id: 109), Master Craft Engineering Inc. (row_id: 110), MAT Heavy Duty (row_id: 111), Maxxis International USA (row_id: 112), Mercedes-Benz USA LLC (row_id: 113), Michelin Tread Technologies (row_id: 114), Milliken & Co./Valway Plant (row_id: 115), Minebea AccessSolutions USA Inc. (row_id: 116), Mobis Alabama LLC (row_id: 117), MollerTech LLC (row_id: 118), Morgan Corp. (row_id: 119), Murata Electronics North America Inc. (row_id: 120), Neaton Rome Inc. (row_id: 121), Nidec Elesys Americas Corp. (row_id: 122), NIFCO KTW America Corp. (row_id: 123), Nile Automotive (row_id: 124), Nisshinbo Automotive Manufacturing Inc. (row_id: 125), Nivel Parts & Manufacturing Co. LLC (row_id: 126), Novelis Inc. (row_id: 127), Novelis Inc. (row_id: 128), Novelis Inc. (row_id: 129), NVH Korea (row_id: 130), Oneda Corp. (row_id: 131), OTR Wheel Engineering Inc. (row_id: 132), Paccar (row_id: 133), PAI Industries Inc. (row_id: 134), Pak-Lite Inc. (row_id: 135), Panasonic Automotive Systems Co. (row_id: 136), Panasonic Automotive Systems Co. (row_id: 137), Panduit Corp. (row_id: 138), Peerless-Winsmith Inc. (row_id: 139), Perkins Small Engines LLC (row_id: 140), Peterson Spring (row_id: 141), PHA Body Systems LLC (row_id: 142), Piedmont Automotive Products Inc. (row_id: 143), PIOLAX Corp. (row_id: 144), Pirelli Tire North America LLC (row_id: 145), Porsche Cars North America Inc. (row_id: 146), PPG Industries Inc. (row_id: 147), Propex Operating Co. LLC (row_id: 148), QSR Inc. (row_id: 149), Racemark International LLC (row_id: 150), RealTruck (row_id: 151), Rivian Automotive (row_id: 152), Robert Bosch LLC (row_id: 153), SAFT America Inc. (row_id: 154), Sejong Georgia LLC (row_id: 155), Seohan Auto USA (row_id: 156), Seoyon E-HWA Interior Systems (row_id: 158), Sewon America Inc. (row_id: 159), Sewon America Inc. (row_id: 160), Sewon America Inc. (row_id: 161), SHIROKI North America Inc (row_id: 162), SK Battery America (row_id: 163), SKF USA Inc. (row_id: 164), Solvay Specialty Polymers USA LLC (row_id: 165), Southern Switches Corp. (row_id: 166), SRG Global Inc. (row_id: 167), Stryten Energy (row_id: 168), Suhner Manufacturing Corp. (row_id: 169), SungEel Recycling Park Georgia (row_id: 170), Superior Essex Inc. (row_id: 171), Suzuki Manufacturing of America Corp. (row_id: 172), TCI Powder Coatings (row_id: 173), TDK Components USA Inc. (row_id: 174), TE Connectivity (row_id: 175), Teklas USA (row_id: 176), Textron Specialized Vehicles (row_id: 177), Thermal Ceramics Inc. (row_id: 178), Thomson Plastics Inc. (row_id: 179), TI Fluid Systems (row_id: 180), TI Fluid Systems (row_id: 181), Tie Down Engineering (row_id: 182), TN Americas Holding Inc. (row_id: 183), Toyota Industries Group (TACG-TICA) (row_id: 184), Trenton Pressing (row_id: 185), Trenton Pressing Inc. (row_id: 186), Valeo (row_id: 187), Vanguard National Trailer Corp. (row_id: 188), Vernay (row_id: 189), Vista Metals Corp. (row_id: 190), Voestalpine Automotive Body Parts Inc. (row_id: 191), Volvo Cars USA (row_id: 192), Volvo Group North America (row_id: 193), Wabash National Corp. (row_id: 194), Wheelabrator Group Inc. (row_id: 195), WIKA USA (row_id: 196), Woodbridge Foam Corp. (row_id: 197), Woory Industrial Co. (row_id: 198), Yachiyo Manufacturing of America LLC (row_id: 199), Yamaha Motor Manufacturing Corp. (row_id: 200), Yazaki North America (row_id: 201), YKK USA Inc. (row_id: 202), ZF Gainesville LLC (row_id: 203), ZF Gainesville LLC (row_id: 204), ZF Gainesville LLC (row_id: 205)
Notes: None",mistral-small3.2:24b,65536,41336,3941,519100869801,175847936,1610488375,515761598561
32,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"Q: Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.
Answer: Not found in the data.
Supporting companies/rows:
Notes:",mistral-small3.2:24b,65536,41338,49,8250065896,168706315,1859306908,6067447368
33,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,"Q: Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?
Answer: Not found in the data.
Supporting companies/rows: None
Notes: None",mistral-small3.2:24b,65536,41328,42,6852280874,185396583,1251656253,5277168886
34,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?","Q: Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?
Answer: Not found in the data.
Supporting companies/rows: Not found in the data.
Notes: The data does not contain any companies that supply both General Automotive and EV-specific components.",mistral-small3.2:24b,65536,41333,68,10534095710,165560704,1646662539,8555743149
35,"How many Georgia companies are now producing lithium-ion battery materials, cells, or electrolytes?","Q: How many Georgia companies are now producing lithium-ion battery materials, cells, or electrolytes?
Answer: 3
Supporting companies/rows: Hollingsworth & Vose Co. (row_id: 77), IMMI (row_id: 86), Hyundai Industrial Co. (row_id: 81)
Notes:",mistral-small3.2:24b,65536,41326,72,10726014657,175542052,1254784373,9132269879
